payment_id,order_id,customer_id,payment_date,payment_method,amount,currency,status,transaction_id,card_last_four,payment_processor
PAY_1247,1247,822,2024-06-29 14:41:10,google_pay,171.01,USD,completed,TXN_5213914882,,Stripe
PAY_1249,1249,924,2025-07-01 14:41:10,paypal,27.18,USD,completed,TXN_8694852091,,Adyen
PAY_1250,1250,130,2023-11-11 15:30:10,google_pay,101.12,USD,completed,TXN_5473424531,,PayPal
PAY_1251,1251,1204,2025-03-01 14:58:10,apple_pay,130.42,USD,completed,TXN_8903440188,,Adyen
PAY_1252,1252,288,2024-07-17 15:35:10,credit_card,184.11,USD,completed,TXN_2352585079,7041,Braintree
PAY_1253,1253,1224,2024-03-16 14:53:10,google_pay,88.42,USD,completed,TXN_6544612408,,Braintree
PAY_1254,1254,1169,2025-08-23 15:09:10,bank_transfer,94.23,USD,completed,TXN_2098710207,,Braintree
PAY_1255,1255,222,2025-05-22 14:40:10,google_pay,88.84,USD,completed,TXN_8681679360,,Braintree
PAY_1256,1256,1167,2024-02-08 14:36:10,bank_transfer,37.07,USD,completed,TXN_5779270744,,Square
PAY_1257,1257,1256,2024-03-28 15:15:10,apple_pay,84.87,USD,completed,TXN_1019525988,,Stripe
PAY_1258,1258,1182,2023-10-17 14:53:10,credit_card,43.28,USD,completed,TXN_8107967262,4083,Square
PAY_1259,1259,1473,2024-05-11 15:23:10,bank_transfer,318.16,USD,completed,TXN_8278521299,,Braintree
PAY_1260,1260,1134,2023-11-18 14:41:10,google_pay,30.67,USD,completed,TXN_8249960163,,PayPal
PAY_1261,1261,1287,2024-07-21 15:21:10,bank_transfer,122.21,USD,completed,TXN_6994403228,,Adyen
PAY_1262,1262,174,2024-10-31 15:17:10,apple_pay,132.14,USD,completed,TXN_3233619950,,PayPal
PAY_1263,1263,1414,2025-04-07 15:14:10,credit_card,110.28,USD,completed,TXN_8663077498,5219,PayPal
PAY_1264,1264,1373,2023-12-19 15:28:10,apple_pay,43.52,USD,completed,TXN_7438844411,,Square
PAY_1265,1265,1430,2024-10-01 15:29:10,bank_transfer,83.29,USD,completed,TXN_8652616774,,Adyen
PAY_1266,1266,967,2024-01-24 15:13:10,credit_card,71.32,USD,completed,TXN_1941654649,9526,Square
PAY_1267,1267,903,2023-12-06 15:22:10,paypal,174.07,USD,completed,TXN_6055757669,,Stripe
PAY_1268,1268,230,2025-09-09 15:32:10,paypal,216.33,USD,completed,TXN_7479102224,,Braintree
PAY_1269,1269,438,2024-08-02 14:56:10,bank_transfer,70.39,USD,completed,TXN_3494421765,,Stripe
PAY_1270,1270,719,2024-04-27 14:55:10,paypal,397.16,USD,completed,TXN_8972131827,,Stripe
PAY_1273,1273,862,2025-02-02 15:34:10,bank_transfer,125.95,USD,completed,TXN_4610489970,,Square
PAY_1274,1274,1029,2025-02-11 15:35:10,credit_card,215.03,USD,completed,TXN_3486046429,3484,Square
PAY_1275,1275,409,2025-07-27 14:43:10,apple_pay,95.48,USD,completed,TXN_7178592326,,PayPal
PAY_1276,1276,68,2025-02-19 14:38:10,credit_card,180.88,USD,completed,TXN_9446449449,3454,Stripe
PAY_1277,1277,1310,2024-01-30 14:44:10,bank_transfer,104.27,USD,completed,TXN_7473119899,,Braintree
PAY_1278,1278,1172,2023-11-24 15:10:10,apple_pay,27.74,USD,completed,TXN_9448461323,,Stripe
PAY_1279,1279,726,2025-09-24 14:38:10,google_pay,50.81,USD,completed,TXN_6513663049,,Braintree
PAY_1280,1280,350,2023-11-05 14:36:10,paypal,69.98,USD,completed,TXN_4619621801,,Braintree
PAY_1281,1281,1498,2025-02-17 15:23:10,bank_transfer,73.96,USD,completed,TXN_5190203537,,PayPal
PAY_1282,1282,1328,2023-12-27 14:57:10,paypal,144.5,USD,completed,TXN_3427203037,,Stripe
PAY_1283,1283,1300,2024-08-25 15:14:10,apple_pay,51.89,USD,completed,TXN_7678275147,,Braintree
PAY_1284,1284,254,2025-03-25 15:31:10,paypal,176.82,USD,completed,TXN_8455790131,,Adyen
PAY_1285,1285,126,2025-09-11 14:50:10,google_pay,138.47,USD,completed,TXN_3002780682,,Adyen
PAY_1286,1286,29,2024-04-18 15:27:10,paypal,31.55,USD,completed,TXN_7761949469,,PayPal
PAY_1287,1287,437,2024-11-06 14:37:10,bank_transfer,143.59,USD,completed,TXN_3878971163,,Adyen
PAY_1288,1288,1447,2025-07-01 14:54:10,bank_transfer,56.28,USD,completed,TXN_5702679627,,Braintree
PAY_1289,1289,951,2024-10-05 15:01:10,credit_card,117.7,USD,completed,TXN_3430473643,3203,Square
PAY_1290,1290,1269,2025-08-03 15:01:10,paypal,77.6,USD,completed,TXN_9718584182,,PayPal
PAY_1292,1292,1269,2023-12-01 15:17:10,credit_card,69.58,USD,completed,TXN_3825324826,4985,Braintree
PAY_1293,1293,318,2025-02-11 14:36:10,paypal,56.24,USD,completed,TXN_5896746311,,Stripe
PAY_1294,1294,1013,2023-11-30 14:37:10,bank_transfer,61.05,USD,completed,TXN_8303427682,,Braintree
PAY_1295,1295,1278,2025-03-05 15:22:10,bank_transfer,77.83,USD,completed,TXN_5796281388,,Stripe
PAY_1296,1296,827,2024-09-07 15:17:10,paypal,262.85,USD,completed,TXN_5380802600,,Braintree
PAY_1297,1297,290,2023-11-05 14:40:10,paypal,140.2,USD,completed,TXN_8999846776,,Stripe
PAY_1298,1298,399,2024-03-07 14:38:10,apple_pay,82.05,USD,completed,TXN_3968526101,,Adyen
PAY_1299,1299,1132,2024-10-11 14:57:10,paypal,68.19,USD,completed,TXN_7379397190,,Adyen
PAY_1301,1301,628,2025-03-27 15:16:10,bank_transfer,67.84,USD,completed,TXN_3650463579,,PayPal
PAY_1302,1302,920,2024-11-20 14:36:10,bank_transfer,95.33,USD,completed,TXN_4206980613,,Stripe
PAY_1303,1303,1255,2025-04-08 14:42:10,apple_pay,27.82,USD,completed,TXN_8192338013,,Square
PAY_1304,1304,431,2024-09-27 14:59:10,credit_card,183.17,USD,completed,TXN_9967716197,6808,Stripe
PAY_1306,1306,129,2023-10-22 15:13:10,paypal,47.81,USD,completed,TXN_4793178777,,PayPal
PAY_1307,1307,1168,2024-04-15 14:46:10,bank_transfer,173.71,USD,completed,TXN_2364649367,,PayPal
PAY_1308,1308,209,2025-05-17 15:23:10,bank_transfer,139.16,USD,completed,TXN_7465904582,,Adyen
PAY_1309,1309,453,2024-12-15 15:27:10,credit_card,140.08,USD,completed,TXN_3405325811,9145,Stripe
PAY_1310,1310,375,2024-07-21 14:48:10,google_pay,83.52,USD,completed,TXN_1505205306,,Braintree
PAY_1311,1311,477,2025-08-12 15:02:10,apple_pay,87.69,USD,completed,TXN_3319444866,,Braintree
PAY_1312,1312,617,2024-06-09 15:10:10,google_pay,74.58,USD,completed,TXN_2155431263,,Square
PAY_1313,1313,1059,2024-08-08 14:58:10,paypal,204.35,USD,completed,TXN_2967698791,,PayPal
PAY_1314,1314,92,2024-05-09 14:36:10,google_pay,67.04,USD,completed,TXN_1591739654,,Adyen
PAY_1315,1315,854,2025-05-31 14:56:10,apple_pay,74.63,USD,completed,TXN_9395446556,,Adyen
PAY_1317,1317,1054,2024-08-22 15:02:10,paypal,192.39,USD,completed,TXN_6511325414,,Braintree
PAY_1318,1318,381,2024-05-11 15:13:10,credit_card,77.82,USD,completed,TXN_7361481635,1691,Adyen
PAY_1319,1319,991,2023-11-17 14:35:10,paypal,98.68,USD,completed,TXN_3352834739,,Adyen
PAY_1322,1322,529,2025-07-19 15:09:10,apple_pay,93.31,USD,completed,TXN_3556462833,,Stripe
PAY_1325,1325,1436,2024-03-07 15:08:10,credit_card,123.09,USD,completed,TXN_6415971763,2483,Braintree
PAY_1326,1326,1375,2025-09-02 14:56:10,paypal,86.51,USD,completed,TXN_1830164570,,Braintree
PAY_1327,1327,650,2024-08-24 15:09:10,bank_transfer,64.81,USD,completed,TXN_4947698065,,Braintree
PAY_1329,1329,189,2025-01-21 15:30:10,bank_transfer,35.45,USD,completed,TXN_9754006174,,Stripe
PAY_1330,1330,333,2024-01-27 15:00:10,apple_pay,129.32,USD,completed,TXN_1283410986,,Square
PAY_1331,1331,741,2025-02-02 15:33:10,paypal,89.68,USD,completed,TXN_3576390216,,PayPal
PAY_1332,1332,495,2024-12-30 14:40:10,apple_pay,70.33,USD,completed,TXN_9252909685,,Adyen
PAY_1333,1333,955,2023-10-27 15:01:10,bank_transfer,95.09,USD,completed,TXN_3090489775,,Stripe
PAY_1334,1334,316,2024-02-13 15:03:10,apple_pay,37.02,USD,completed,TXN_8862344556,,PayPal
PAY_1335,1335,1373,2025-05-09 14:51:10,bank_transfer,63.84,USD,completed,TXN_4514861427,,Adyen
PAY_1337,1337,921,2025-04-02 15:22:10,credit_card,60.79,USD,completed,TXN_2316740291,1139,Square
PAY_1338,1338,863,2023-11-19 14:58:10,credit_card,130.26,USD,completed,TXN_8103957939,6664,Stripe
PAY_1339,1339,308,2025-09-10 15:18:10,google_pay,54.74,USD,completed,TXN_9798795584,,Braintree
PAY_1340,1340,1032,2025-08-18 14:55:10,bank_transfer,370.66,USD,completed,TXN_7614195009,,Stripe
PAY_1341,1341,950,2024-11-27 14:52:10,apple_pay,83.61,USD,completed,TXN_9953123001,,Braintree
PAY_1342,1342,1269,2025-08-20 15:15:10,credit_card,91.82,USD,completed,TXN_8686956792,1297,PayPal
PAY_1343,1343,865,2024-12-22 14:43:10,credit_card,75.82,USD,completed,TXN_6181866446,2372,PayPal
PAY_1344,1344,882,2024-10-11 14:48:10,google_pay,73.26,USD,completed,TXN_4632937814,,Adyen
PAY_1345,1345,1326,2023-10-30 15:04:10,credit_card,83.6,USD,completed,TXN_7161888441,5905,Stripe
PAY_1346,1346,1354,2025-07-22 14:52:10,google_pay,64.86,USD,completed,TXN_1029319163,,Adyen
PAY_1349,1349,548,2025-09-01 14:41:10,paypal,110.53,USD,completed,TXN_1741226532,,Adyen
PAY_1350,1350,1351,2025-09-10 14:43:10,paypal,64.5,USD,completed,TXN_5077319759,,Stripe
PAY_1351,1351,501,2024-01-15 15:11:10,credit_card,123.63,USD,completed,TXN_6986313929,1296,Square
PAY_1354,1354,123,2024-03-02 15:05:10,google_pay,166.15,USD,completed,TXN_3761137576,,Stripe
PAY_1355,1355,1096,2024-12-31 14:55:10,credit_card,120.82,USD,completed,TXN_1969960671,2666,Braintree
PAY_1357,1357,268,2025-08-27 15:19:10,google_pay,98.13,USD,completed,TXN_9561872578,,Square
PAY_1358,1358,1065,2024-02-26 14:56:10,apple_pay,4.4,USD,completed,TXN_8289818410,,PayPal
PAY_1359,1359,1053,2023-10-26 15:03:10,bank_transfer,313.72,USD,completed,TXN_9938340990,,Adyen
PAY_1360,1360,63,2024-09-06 15:17:10,paypal,191.04,USD,completed,TXN_6310409625,,Braintree
PAY_1362,1362,23,2024-04-03 14:50:10,google_pay,60.0,USD,completed,TXN_2143295517,,Adyen
PAY_1364,1364,533,2024-05-27 14:39:10,google_pay,77.19,USD,completed,TXN_5703131105,,Stripe
PAY_1365,1365,494,2023-10-25 14:51:10,google_pay,76.6,USD,completed,TXN_1356882897,,Stripe
PAY_1366,1366,1316,2025-03-19 14:49:10,credit_card,14.64,USD,completed,TXN_6820583710,8730,Square
PAY_1367,1367,356,2023-10-02 14:54:10,bank_transfer,76.33,USD,completed,TXN_5069398882,,Adyen
PAY_1369,1369,198,2023-11-17 15:30:10,paypal,187.82,USD,completed,TXN_3696023889,,Braintree
PAY_1370,1370,687,2024-08-30 15:20:10,google_pay,60.01,USD,completed,TXN_1878064599,,Adyen
PAY_1371,1371,1364,2025-07-28 15:25:10,bank_transfer,278.39,USD,completed,TXN_6263832568,,Stripe
PAY_1372,1372,1131,2024-07-14 15:31:10,google_pay,31.79,USD,completed,TXN_1506671690,,Adyen
PAY_1373,1373,1470,2025-05-13 15:02:10,apple_pay,86.07,USD,completed,TXN_1384187174,,Adyen
PAY_1374,1374,635,2024-11-27 15:03:10,google_pay,44.37,USD,completed,TXN_2533542402,,Stripe
PAY_1376,1376,1414,2025-01-20 15:26:10,credit_card,113.85,USD,completed,TXN_7804524598,9216,Square
PAY_1377,1377,1483,2024-12-14 14:57:10,credit_card,54.24,USD,completed,TXN_7510929741,9598,Stripe
PAY_1378,1378,694,2024-04-22 15:09:10,bank_transfer,131.3,USD,completed,TXN_5616591633,,PayPal
PAY_1379,1379,1399,2025-07-20 15:21:10,credit_card,55.85,USD,completed,TXN_9083564178,2424,Braintree
PAY_1380,1380,676,2024-05-03 15:16:10,google_pay,80.67,USD,completed,TXN_4217337390,,Adyen
PAY_1381,1381,1170,2024-06-14 14:51:10,credit_card,122.48,USD,completed,TXN_6062272321,7255,Stripe
PAY_1383,1383,23,2024-07-21 15:16:10,paypal,127.7,USD,completed,TXN_9850074708,,Square
PAY_1384,1384,1062,2024-05-25 15:19:10,google_pay,131.84,USD,completed,TXN_8850872521,,Stripe
PAY_1385,1385,945,2025-04-05 14:51:10,bank_transfer,216.54,USD,completed,TXN_7208066223,,Adyen
PAY_1388,1388,651,2024-09-12 15:27:10,paypal,51.8,USD,completed,TXN_3488806848,,PayPal
PAY_1389,1389,1486,2024-11-23 15:14:10,credit_card,57.93,USD,completed,TXN_9900410565,9082,PayPal
PAY_1390,1390,457,2024-09-13 15:22:10,bank_transfer,59.92,USD,completed,TXN_2484171229,,Stripe
PAY_1391,1391,1255,2023-12-31 15:13:10,paypal,105.01,USD,completed,TXN_8178797845,,PayPal
PAY_1392,1392,697,2023-11-11 15:18:10,apple_pay,149.98,USD,completed,TXN_8834347599,,Square
PAY_1393,1393,993,2024-12-06 15:03:10,paypal,81.57,USD,completed,TXN_3723341257,,Stripe
PAY_1394,1394,293,2024-04-28 14:53:10,credit_card,38.49,USD,completed,TXN_6964267183,5461,Stripe
PAY_1395,1395,636,2024-09-29 15:08:10,credit_card,56.12,USD,completed,TXN_1577573827,5500,Stripe
PAY_1396,1396,68,2025-05-06 14:43:10,paypal,155.99,USD,completed,TXN_5094638590,,PayPal
PAY_1397,1397,1219,2025-07-03 14:57:10,apple_pay,55.8,USD,completed,TXN_2950467840,,Adyen
PAY_1398,1398,59,2024-01-01 15:29:10,apple_pay,104.32,USD,completed,TXN_7055544921,,Square
PAY_1399,1399,1315,2025-06-03 14:44:10,apple_pay,121.29,USD,completed,TXN_2239696228,,Stripe
PAY_1400,1400,582,2025-07-29 14:46:10,apple_pay,106.28,USD,completed,TXN_8775105513,,PayPal
PAY_1401,1401,1062,2024-08-13 14:49:10,google_pay,58.82,USD,completed,TXN_5736622340,,Adyen
PAY_1402,1402,684,2023-10-01 14:52:10,apple_pay,111.7,USD,completed,TXN_3399487465,,Braintree
PAY_1403,1403,843,2024-04-15 15:14:10,apple_pay,63.99,USD,completed,TXN_1493938969,,PayPal
PAY_1404,1404,1088,2024-11-18 15:14:10,paypal,42.07,USD,completed,TXN_4655035764,,Adyen
PAY_1405,1405,1244,2025-02-04 15:10:10,apple_pay,90.6,USD,completed,TXN_5292702656,,Stripe
PAY_1406,1406,565,2024-03-26 15:18:10,paypal,88.68,USD,completed,TXN_4673429589,,Adyen
PAY_1407,1407,233,2024-06-29 15:15:10,apple_pay,116.22,USD,completed,TXN_9277013969,,Square
PAY_1408,1408,873,2025-01-23 15:18:10,credit_card,154.5,USD,completed,TXN_2114763220,6622,Braintree
PAY_1409,1409,1414,2024-05-09 14:36:10,bank_transfer,55.95,USD,completed,TXN_1261033304,,Stripe
PAY_1410,1410,394,2024-01-26 15:01:10,apple_pay,249.58,USD,completed,TXN_8746028402,,Adyen
PAY_1411,1411,670,2023-12-11 15:00:10,credit_card,54.96,USD,completed,TXN_5494406115,8994,Braintree
PAY_1412,1412,535,2025-01-03 14:55:10,google_pay,98.55,USD,completed,TXN_4141294872,,Adyen
PAY_1413,1413,1200,2023-10-22 14:53:10,credit_card,40.42,USD,completed,TXN_5293855904,7462,PayPal
PAY_1414,1414,1403,2023-12-19 15:25:10,paypal,93.34,USD,completed,TXN_2802291297,,Adyen
PAY_1415,1415,1140,2024-12-26 14:55:10,credit_card,64.03,USD,completed,TXN_8316313712,6930,Square
PAY_1416,1416,690,2024-07-27 15:24:10,credit_card,125.13,USD,completed,TXN_8448904353,4793,PayPal
PAY_1417,1417,800,2023-10-26 15:08:10,paypal,60.81,USD,completed,TXN_4880565419,,Braintree
PAY_1418,1418,902,2024-09-11 14:38:10,bank_transfer,132.7,USD,completed,TXN_2791726127,,Stripe
PAY_1419,1419,529,2023-12-31 14:58:10,apple_pay,54.42,USD,completed,TXN_8423685520,,PayPal
PAY_1421,1421,1147,2024-04-14 14:57:10,bank_transfer,161.98,USD,completed,TXN_7018056452,,Adyen
PAY_1422,1422,989,2025-09-01 14:56:10,apple_pay,229.94,USD,completed,TXN_9440781660,,Adyen
PAY_1423,1423,703,2025-08-25 14:35:10,apple_pay,47.82,USD,completed,TXN_3821663947,,PayPal
PAY_1424,1424,90,2024-09-08 15:09:10,apple_pay,233.95,USD,completed,TXN_5934944186,,Adyen
PAY_1425,1425,1043,2025-07-08 15:23:10,credit_card,156.14,USD,completed,TXN_9449678321,9386,Stripe
PAY_1427,1427,109,2024-06-17 15:17:10,google_pay,62.68,USD,completed,TXN_2838654599,,Adyen
PAY_1428,1428,740,2024-08-15 14:51:10,apple_pay,55.52,USD,completed,TXN_7304913591,,Stripe
PAY_1430,1430,875,2024-04-18 15:08:10,google_pay,39.07,USD,completed,TXN_3017534659,,Braintree
PAY_1431,1431,696,2025-02-28 15:34:10,bank_transfer,76.85,USD,completed,TXN_8931690644,,Adyen
PAY_1433,1433,1449,2025-01-24 14:44:10,apple_pay,60.45,USD,completed,TXN_2718822312,,Adyen
PAY_1434,1434,1445,2025-06-08 15:21:10,bank_transfer,182.21,USD,completed,TXN_7776061633,,PayPal
PAY_1435,1435,162,2025-05-19 14:44:10,bank_transfer,56.11,USD,completed,TXN_7960656054,,Stripe
PAY_1436,1436,1485,2024-08-30 15:02:10,apple_pay,99.12,USD,completed,TXN_6829623789,,Braintree
PAY_1437,1437,499,2023-12-04 15:31:10,paypal,67.98,USD,completed,TXN_2988638647,,Braintree
PAY_1438,1438,83,2025-08-26 14:51:10,paypal,163.11,USD,completed,TXN_9091617442,,Stripe
PAY_1439,1439,1144,2025-04-09 15:11:10,bank_transfer,98.46,USD,completed,TXN_4143315617,,Square
PAY_1440,1440,689,2024-08-18 15:11:10,credit_card,104.43,USD,completed,TXN_4289061873,4092,PayPal
PAY_1442,1442,68,2023-11-09 15:32:10,bank_transfer,135.06,USD,completed,TXN_5422507575,,Square
PAY_1443,1443,135,2024-10-08 15:08:10,bank_transfer,59.06,USD,completed,TXN_6738039916,,Stripe
PAY_1444,1444,166,2025-05-02 15:19:10,apple_pay,73.45,USD,completed,TXN_5955915400,,Stripe
PAY_1445,1445,343,2024-08-25 15:10:10,bank_transfer,85.04,USD,completed,TXN_8024522805,,Stripe
PAY_1447,1447,218,2025-09-14 15:13:10,paypal,121.29,USD,completed,TXN_9409578141,,Square
PAY_1448,1448,111,2024-08-23 15:32:10,apple_pay,54.37,USD,completed,TXN_4465757488,,Braintree
PAY_1449,1449,815,2024-04-16 14:53:10,apple_pay,65.42,USD,completed,TXN_5874592826,,Square
PAY_1450,1450,1273,2025-03-06 15:16:10,apple_pay,82.34,USD,completed,TXN_9765145548,,Braintree
PAY_1451,1451,1003,2025-05-06 14:58:10,paypal,55.77,USD,completed,TXN_4598891436,,Square
PAY_1452,1452,705,2023-12-22 14:38:10,bank_transfer,78.26,USD,completed,TXN_4751079299,,Braintree
PAY_1454,1454,837,2025-01-19 15:13:10,apple_pay,182.33,USD,completed,TXN_7608942723,,Stripe
PAY_1456,1456,901,2024-01-11 14:45:10,credit_card,151.76,USD,completed,TXN_6895776641,1875,Square
PAY_1457,1457,1142,2024-04-28 15:22:10,paypal,21.61,USD,completed,TXN_8625013705,,Braintree
PAY_1458,1458,1154,2025-03-31 15:02:10,paypal,71.88,USD,completed,TXN_1535813095,,Square
PAY_1460,1460,158,2025-04-30 15:22:10,google_pay,66.54,USD,completed,TXN_7871731658,,Square
PAY_1461,1461,168,2025-03-22 15:15:10,credit_card,50.02,USD,completed,TXN_8873884679,6442,Stripe
PAY_1462,1462,990,2024-03-18 15:08:10,credit_card,222.85,USD,completed,TXN_9270899961,1841,Adyen
PAY_1463,1463,913,2024-02-11 15:15:10,google_pay,195.34,USD,completed,TXN_8126749393,,Square
PAY_1464,1464,1500,2024-11-20 15:05:10,paypal,83.25,USD,completed,TXN_3283943152,,Square
PAY_1465,1465,1381,2025-04-23 15:11:10,bank_transfer,115.77,USD,completed,TXN_9238048704,,PayPal
PAY_1466,1466,1359,2024-08-04 14:45:10,credit_card,94.92,USD,completed,TXN_3091949016,2482,PayPal
PAY_1467,1467,659,2024-06-16 15:17:10,google_pay,322.41,USD,completed,TXN_6105332690,,Adyen
PAY_1468,1468,329,2024-01-26 14:49:10,paypal,263.72,USD,completed,TXN_7227749023,,Stripe
PAY_1470,1470,1117,2024-10-08 14:36:10,paypal,158.72,USD,completed,TXN_5837665711,,Stripe
PAY_1471,1471,1298,2025-06-14 15:34:10,paypal,45.76,USD,completed,TXN_3571752687,,PayPal
PAY_1472,1472,373,2025-03-22 15:12:10,paypal,57.0,USD,completed,TXN_8620915106,,Square
PAY_1473,1473,344,2025-06-26 15:14:10,credit_card,294.5,USD,completed,TXN_6868381795,5147,PayPal
PAY_1474,1474,1199,2025-08-27 14:53:10,credit_card,131.89,USD,completed,TXN_3424703444,9048,Stripe
PAY_1475,1475,1139,2025-03-02 15:22:10,bank_transfer,100.94,USD,completed,TXN_4982772722,,Adyen
PAY_1476,1476,983,2025-02-18 15:12:10,apple_pay,88.66,USD,completed,TXN_1037965850,,Adyen
PAY_1478,1478,1486,2025-02-05 14:51:10,bank_transfer,49.92,USD,completed,TXN_8065827122,,Adyen
PAY_1479,1479,532,2025-01-23 14:57:10,apple_pay,145.71,USD,completed,TXN_6287822067,,Braintree
PAY_1480,1480,504,2024-03-20 14:55:10,google_pay,53.45,USD,completed,TXN_2711718961,,Braintree
PAY_1482,1482,187,2024-04-22 15:32:10,credit_card,75.51,USD,completed,TXN_2269596922,1312,PayPal
PAY_1483,1483,1127,2023-11-19 15:24:10,bank_transfer,49.66,USD,completed,TXN_1337190579,,PayPal
PAY_1484,1484,18,2024-07-27 14:59:10,bank_transfer,48.84,USD,completed,TXN_4851610331,,Braintree
PAY_1485,1485,861,2024-07-14 15:24:10,paypal,54.22,USD,completed,TXN_9749342639,,Braintree
PAY_1486,1486,831,2025-07-10 15:22:10,bank_transfer,176.41,USD,completed,TXN_5958382728,,PayPal
PAY_1487,1487,349,2025-07-11 15:17:10,credit_card,99.08,USD,completed,TXN_2017369461,5098,Square
PAY_1488,1488,257,2024-08-27 15:30:10,credit_card,96.41,USD,completed,TXN_6141811986,1421,PayPal
PAY_1489,1489,307,2024-03-10 14:46:10,apple_pay,133.96,USD,completed,TXN_6940578068,,Square
PAY_1490,1490,1368,2024-06-22 14:35:10,bank_transfer,174.09,USD,completed,TXN_8349408076,,PayPal
PAY_1491,1491,1216,2025-06-01 15:03:10,bank_transfer,41.12,USD,completed,TXN_4457067789,,Stripe
PAY_1492,1492,301,2025-01-05 14:35:10,bank_transfer,45.02,USD,completed,TXN_5740741927,,Stripe
PAY_1493,1493,976,2024-01-20 15:11:10,google_pay,43.68,USD,completed,TXN_9162911746,,PayPal
PAY_1494,1494,981,2024-02-11 15:18:10,paypal,55.74,USD,completed,TXN_3613320052,,PayPal
PAY_1495,1495,416,2025-08-02 15:20:10,paypal,72.14,USD,completed,TXN_3741248789,,Braintree
PAY_1496,1496,1105,2025-02-25 15:03:10,bank_transfer,143.93,USD,completed,TXN_1038455361,,Square
PAY_1497,1497,284,2024-09-26 14:48:10,apple_pay,169.93,USD,completed,TXN_3556780530,,Braintree
PAY_1498,1498,966,2024-06-08 14:47:10,google_pay,110.83,USD,completed,TXN_3996106197,,PayPal
PAY_1500,1500,1224,2023-10-21 15:17:10,apple_pay,76.72,USD,completed,TXN_1568756452,,Adyen
PAY_1501,1501,972,2023-12-16 15:10:10,credit_card,190.98,USD,completed,TXN_3909824367,1157,Stripe
PAY_1502,1502,1378,2024-04-13 15:08:10,paypal,109.89,USD,completed,TXN_2266310262,,PayPal
PAY_1503,1503,122,2025-07-28 14:55:10,bank_transfer,193.51,USD,completed,TXN_9661224680,,Stripe
PAY_1504,1504,201,2024-02-12 15:15:10,credit_card,236.11,USD,completed,TXN_8207302819,7571,Stripe
PAY_1505,1505,797,2024-09-29 15:13:10,apple_pay,182.69,USD,completed,TXN_4529303987,,PayPal
PAY_1506,1506,1322,2025-05-05 15:09:10,credit_card,165.2,USD,completed,TXN_8908675889,7370,Square
PAY_1507,1507,277,2025-01-14 14:39:10,apple_pay,77.77,USD,completed,TXN_2148085714,,PayPal
PAY_1508,1508,1035,2024-05-16 14:53:10,google_pay,34.33,USD,completed,TXN_1625019757,,Square
PAY_1509,1509,605,2025-09-05 15:16:10,credit_card,263.48,USD,completed,TXN_6329605574,2846,Square
PAY_1510,1510,541,2025-08-17 15:18:10,paypal,19.51,USD,completed,TXN_8973452888,,Square
PAY_1511,1511,1287,2025-03-29 15:13:10,bank_transfer,78.21,USD,completed,TXN_2099624405,,Stripe
PAY_1512,1512,429,2024-06-29 15:11:10,paypal,132.47,USD,completed,TXN_3744245174,,Stripe
PAY_1513,1513,961,2025-03-20 15:30:10,bank_transfer,22.97,USD,completed,TXN_5462298144,,Braintree
PAY_1514,1514,183,2024-03-20 15:13:10,google_pay,51.04,USD,completed,TXN_3556694671,,Stripe
PAY_1515,1515,1318,2024-07-31 15:09:10,credit_card,129.65,USD,completed,TXN_3870292879,6690,Square
PAY_1516,1516,251,2024-12-01 15:02:10,bank_transfer,33.66,USD,completed,TXN_3064582487,,PayPal
PAY_1517,1517,1125,2025-08-17 15:18:10,apple_pay,128.52,USD,completed,TXN_7896663567,,Stripe
PAY_1519,1519,688,2023-10-26 15:15:10,paypal,38.86,USD,completed,TXN_3756663557,,Stripe
PAY_1520,1520,209,2023-12-28 15:21:10,google_pay,64.14,USD,completed,TXN_5425846785,,Stripe
PAY_1521,1521,654,2025-02-15 14:40:10,credit_card,150.97,USD,completed,TXN_9033424450,3106,Stripe
PAY_1522,1522,1260,2025-07-28 14:54:10,google_pay,326.53,USD,completed,TXN_3440056901,,Braintree
PAY_1525,1525,465,2024-11-08 15:12:10,google_pay,78.18,USD,completed,TXN_6420055407,,Square
PAY_1526,1526,1006,2025-03-19 15:07:10,bank_transfer,60.47,USD,completed,TXN_6484280168,,PayPal
PAY_1527,1527,204,2023-11-19 15:18:10,bank_transfer,108.51,USD,completed,TXN_9354431795,,Stripe
PAY_1528,1528,102,2024-11-04 15:20:10,apple_pay,34.18,USD,completed,TXN_2811912320,,Square
PAY_1529,1529,972,2024-09-08 14:49:10,credit_card,146.28,USD,completed,TXN_5383546774,9208,Square
PAY_1530,1530,720,2024-05-24 15:20:10,paypal,75.1,USD,completed,TXN_9842085551,,Stripe
PAY_1531,1531,1075,2024-11-30 14:43:10,google_pay,29.88,USD,completed,TXN_1361629098,,Braintree
PAY_1534,1534,330,2023-11-02 15:20:10,bank_transfer,399.2,USD,completed,TXN_8119285914,,Braintree
PAY_1535,1535,1289,2024-03-14 15:22:10,google_pay,103.91,USD,completed,TXN_4910512864,,Braintree
PAY_1537,1537,974,2023-12-01 14:45:10,google_pay,70.06,USD,completed,TXN_7497221135,,Square
PAY_1538,1538,390,2025-01-25 15:24:10,apple_pay,30.28,USD,completed,TXN_9403729183,,Square
PAY_1539,1539,816,2025-07-21 15:32:10,apple_pay,44.45,USD,completed,TXN_2556784524,,Adyen
