session_id,customer_id,session_date,device_type,browser,source,landing_page,page_views,session_duration_seconds,is_bounce,converted,ip_address
1d077661-ecc4-4c5b-a6a7-aa456545a200,1142.0,2025-05-26 14:35:12,mobile,Chrome,direct,/cart,1,690,True,True,28.94.142.231
d78ee66b-e16f-419f-815a-161efc3d4a38,128.0,2025-04-10 14:35:12,tablet,Chrome,facebook,/checkout,9,1592,False,True,206.163.33.213
c52e68f5-12f0-4b1e-8cb7-0b9b832fc8eb,,2025-01-21 14:35:12,mobile,Chrome,direct,/categories,5,935,False,False,22.85.44.102
c3035ada-dc6d-4007-bdcf-b97857d835d0,,2024-11-21 14:35:12,desktop,Chrome,email,/search,1,2608,True,False,34.50.52.6
e22808e9-23c2-4b47-a9cf-6a07bec922f7,211.0,2025-03-30 14:35:12,tablet,Chrome,direct,/products,1,1941,True,False,54.160.79.148
d5db42d9-748e-4bd4-abe9-fb5dd813c903,1292.0,2025-01-25 14:35:12,desktop,Chrome,instagram,/,1,1639,True,False,212.129.156.97
16356f6b-745c-4eee-8c25-503656e8c5be,970.0,2025-07-29 14:35:12,desktop,Edge,google,/,1,1817,True,False,76.35.133.168
fa15f074-7b1d-416c-abce-ae65a11b7151,1221.0,2025-08-31 14:35:12,mobile,Chrome,google,/cart,4,2966,False,False,119.147.135.16
68efc691-8956-4d50-bf9f-1b1901f9c488,,2024-11-10 14:35:12,desktop,Safari,instagram,/cart,13,806,False,False,142.250.169.17
58e1584f-6ffb-424b-8f1e-d65ff2682e75,1415.0,2025-04-08 14:35:12,tablet,Chrome,facebook,/products,3,2285,False,False,75.83.181.113
91738a5c-2a81-4c95-b3f8-bebca3a1dd52,654.0,2024-10-21 14:35:12,mobile,Chrome,facebook,/products,4,1303,False,False,203.199.178.139
3935db18-440d-42a4-868a-538682f804f3,1281.0,2024-12-24 14:35:12,tablet,Chrome,email,/cart,5,2022,False,False,192.146.180.107
be300cb2-201c-4add-94d1-b16d1d863598,,2024-12-01 14:35:12,mobile,Firefox,facebook,/search,8,1188,False,False,30.149.157.229
c4410a23-95e7-4f70-bdef-1f9814d37208,,2024-12-16 14:35:12,desktop,Safari,instagram,/search,10,2069,False,False,108.88.57.13
5c540c0d-da23-42c9-afb0-4c244eae1bba,,2025-09-11 14:35:12,mobile,Chrome,google,/cart,16,1033,False,False,95.249.172.240
58c7b409-c74e-4cba-acc0-d75da572cb67,1408.0,2025-06-23 14:35:12,desktop,Safari,direct,/cart,4,350,False,False,96.160.89.239
fc8e68d0-db60-49f9-9b11-f0324982f095,1458.0,2025-04-06 14:35:12,mobile,Chrome,google,/checkout,18,2352,False,False,202.16.24.158
e6418f0f-d182-4558-8838-1aa6dc62dd08,1356.0,2024-12-29 14:35:12,desktop,Chrome,direct,/search,1,797,True,False,97.117.52.1
a9a3e54a-23dd-4878-9879-2119cc554264,1394.0,2025-06-18 14:35:12,mobile,Chrome,email,/categories,1,2591,True,False,110.230.111.108
4ecccf47-7ba3-48ec-802f-9d5643564355,1230.0,2024-11-07 14:35:12,desktop,Chrome,referral,/,1,2203,True,False,214.205.240.4
c7497ecf-ccd6-4c75-bd76-da58b75477d7,5.0,2024-10-28 14:35:12,desktop,Safari,google,/products,9,3557,False,True,40.47.225.104
27965f39-d09c-4537-ae4c-e8355517df07,,2025-03-31 14:35:12,mobile,Chrome,email,/checkout,1,1419,True,False,62.223.238.154
eb2c3daa-f3cf-4389-af14-ed23eea5ca11,,2025-02-23 14:35:12,mobile,Firefox,referral,/,1,2329,True,False,253.220.22.168
5980e495-2c3d-4aea-a4a0-f509acee2c0e,843.0,2025-07-28 14:35:12,desktop,Chrome,google,/categories,1,2825,True,False,152.245.88.156
46f19605-e20c-45a5-8449-7056e42b0706,894.0,2025-03-22 14:35:12,mobile,Edge,direct,/checkout,9,3373,False,False,85.118.240.178
770c28a2-cc50-4255-a99d-a6ca2297eaf3,,2024-09-29 14:35:12,desktop,Chrome,direct,/checkout,1,2431,True,False,107.219.190.21
ab870150-984d-4481-8cfb-25947ec0b237,845.0,2025-09-01 14:35:12,mobile,Chrome,referral,/cart,5,427,False,False,222.101.12.203
be158623-37c3-4c6e-b86a-21d96141588c,1484.0,2025-04-24 14:35:12,tablet,Chrome,facebook,/categories,1,2613,True,False,27.51.144.90
1626faa5-e478-44c7-865e-7c3da095c963,19.0,2025-04-10 14:35:12,mobile,Chrome,facebook,/cart,1,1695,True,False,4.217.75.60
3e996451-5f9c-4da7-b597-4b2deb41d3e4,1337.0,2025-08-06 14:35:12,mobile,Chrome,direct,/,11,162,False,False,153.75.209.111
fc538266-4d6f-4638-9539-e3dc447eb98e,739.0,2025-02-06 14:35:12,mobile,Edge,instagram,/,11,1172,False,False,229.205.93.97
248fbd16-2f07-4bcd-87f0-e19540e54a17,453.0,2024-12-14 14:35:12,desktop,Chrome,google,/categories,1,2302,True,False,211.169.114.166
5bfddda4-032b-4507-90b4-2fbcf4a716c6,1064.0,2025-03-10 14:35:12,mobile,Chrome,referral,/categories,10,2189,False,False,129.181.241.34
3b2867d1-3e24-4d5f-904d-8224a5193644,755.0,2024-12-30 14:35:12,tablet,Safari,direct,/search,7,871,False,False,21.233.80.26
75ae01a1-f108-4f1c-9c58-901b73c8be3d,,2025-07-12 14:35:12,desktop,Safari,direct,/checkout,1,246,True,False,66.136.52.105
5f78c7bc-40a0-4e6e-9c78-ac1efa9bbcf9,10.0,2025-01-30 14:35:12,tablet,Edge,instagram,/search,1,1210,True,False,209.196.161.133
358dfddd-335f-4513-b6cf-0752dee75484,1099.0,2025-06-16 14:35:12,desktop,Chrome,referral,/categories,11,1146,False,False,251.48.48.71
9d54d599-484b-4f86-b61e-c4db1806f2d3,4.0,2025-04-07 14:35:12,desktop,Safari,direct,/checkout,4,645,False,False,106.10.145.70
a87329d5-9309-419f-8168-2cf2c365e897,331.0,2025-07-18 14:35:12,desktop,Safari,facebook,/search,1,697,True,False,141.135.32.84
470d9218-b3c7-4ae4-b9c9-037c53daa02b,477.0,2025-04-24 14:35:12,tablet,Chrome,email,/categories,19,800,False,False,131.195.52.250
ae48d412-477f-468e-a284-a70746cdb831,1470.0,2024-11-02 14:35:12,mobile,Safari,direct,/cart,6,1200,False,False,203.133.184.243
d1bdbfc6-7c0e-4b4f-bcf9-49e81144443c,467.0,2024-11-30 14:35:12,desktop,Chrome,direct,/search,3,1928,False,False,171.70.57.218
419c8d30-13f4-454c-8492-b7a86b346c2f,7.0,2024-12-26 14:35:12,mobile,Edge,google,/checkout,1,1119,True,False,93.169.61.102
f94a4ee4-324b-49f3-98e2-05d1549974e0,1199.0,2025-06-18 14:35:12,desktop,Chrome,direct,/checkout,1,1017,True,False,192.140.98.196
08082142-f85e-4f3d-9b8f-319282e7df66,,2025-06-14 14:35:12,mobile,Firefox,facebook,/,16,1320,False,False,98.73.165.11
cbd010eb-c145-4a78-ada5-030c5fa632c2,452.0,2025-06-20 14:35:12,mobile,Chrome,facebook,/checkout,9,1847,False,False,181.147.153.185
c524ccf5-4540-4940-bc9e-4ee9fac0ae4a,1301.0,2025-01-15 14:35:12,desktop,Chrome,direct,/products,7,409,False,False,125.60.84.166
b65245cf-203b-46cd-bc4e-0a2e17ffaeb3,,2025-06-27 14:35:12,mobile,Safari,google,/cart,1,3525,True,False,143.129.234.162
1755c639-f1ad-4790-8753-46a7df41e1e5,991.0,2025-05-12 14:35:12,desktop,Chrome,google,/search,1,2343,True,False,151.119.232.215
189df2dc-d225-4977-a086-d9582d5a3fd7,1365.0,2024-10-20 14:35:12,mobile,Edge,instagram,/products,2,263,False,False,37.192.238.29
06970ab8-3b88-4238-aa3c-218812ecc340,1289.0,2024-11-28 14:35:12,mobile,Firefox,direct,/categories,1,3144,True,False,102.144.35.240
d2a34595-b140-41e2-b581-fa768d04bfc3,412.0,2025-07-16 14:35:12,mobile,Safari,facebook,/,8,185,False,False,251.121.14.78
5b329882-74c9-4c72-aa8b-59822562e8a5,999.0,2025-01-28 14:35:12,mobile,Chrome,direct,/,14,525,False,False,49.90.247.135
92dc6527-9332-4ed5-9a1d-c84eebd7c5c9,513.0,2025-04-13 14:35:12,mobile,Chrome,direct,/categories,1,3488,True,False,25.211.143.39
72efc32f-f6e2-47ef-8287-7d2eeb1430a8,1138.0,2025-02-21 14:35:12,mobile,Chrome,referral,/products,3,1156,False,False,29.201.192.237
e0edafcf-39f8-4a86-a88e-e262f0f0f679,,2024-12-18 14:35:12,mobile,Safari,direct,/search,1,2698,True,False,239.184.73.97
693dd5de-730c-434b-9ea3-e7988651d805,183.0,2024-12-22 14:35:12,mobile,Chrome,google,/categories,1,2802,True,False,31.65.85.74
a2c19a27-8e02-4c88-a52b-528a749db880,1091.0,2024-12-15 14:35:12,desktop,Chrome,google,/,10,3390,False,False,32.65.51.172
d2017191-e0a9-4b1a-a81b-5caf231bb6fc,,2025-07-22 14:35:12,desktop,Chrome,google,/products,1,680,True,False,173.184.81.166
59e61152-b090-46cd-9743-6f2babbdfa92,,2025-08-04 14:35:12,mobile,Chrome,direct,/,19,786,False,False,155.155.251.230
aebded40-43b2-4d5d-8aba-9cdc05a20e95,534.0,2025-05-17 14:35:12,desktop,Edge,direct,/cart,1,706,True,False,153.116.97.109
bade619d-3ddd-4c5c-a603-77040e3a5278,1417.0,2025-09-15 14:35:12,mobile,Chrome,facebook,/products,1,3271,True,False,48.2.66.181
6613cc8d-cd83-4d03-a2f7-21e8154766f7,519.0,2025-04-02 14:35:12,mobile,Chrome,direct,/cart,1,1642,True,False,27.232.136.230
a653a00b-8983-4e9d-8c38-a4e4ac39d28a,513.0,2025-03-22 14:35:12,mobile,Chrome,instagram,/,1,717,True,False,201.62.7.85
6b56035d-ea84-4376-8873-d9cc2b6c8a18,,2025-01-18 14:35:12,desktop,Chrome,direct,/search,18,1256,False,False,6.170.88.234
552ceaa4-d549-40fd-89f9-673b4f044161,356.0,2025-01-14 14:35:12,desktop,Chrome,instagram,/cart,7,123,False,False,253.120.124.231
5bc6b1ae-a95a-46a5-a409-d5ddeb2ac476,,2025-05-18 14:35:12,mobile,Opera,direct,/cart,1,2455,True,False,89.159.117.13
d12bfde1-16d7-47cd-bed2-50ec6251d692,1353.0,2025-03-27 14:35:12,mobile,Chrome,direct,/search,1,799,True,False,166.215.67.103
bf3c8cd3-e478-411a-89f1-fd1be63bf75b,1388.0,2024-10-29 14:35:12,desktop,Firefox,email,/search,1,3348,True,False,16.74.204.240
c4547c5e-1c25-4b97-9b88-ad0b90192b7a,1355.0,2025-03-13 14:35:12,desktop,Firefox,google,/cart,1,1201,True,False,228.157.74.82
bd7bc39b-fc09-4de9-8f17-0dada532abec,361.0,2025-05-02 14:35:12,desktop,Chrome,referral,/search,7,542,False,False,214.161.74.93
4a3207b7-c1ae-4507-a432-be18a5b02714,1220.0,2025-08-22 14:35:12,desktop,Chrome,direct,/search,1,639,True,False,106.204.126.93
9a92ce97-9eed-4865-b518-7695d2f2c35a,1190.0,2024-12-19 14:35:12,desktop,Chrome,direct,/search,5,626,False,False,152.59.136.203
f34411d8-803e-4f80-96b9-0728e95efc36,,2025-04-04 14:35:12,mobile,Chrome,direct,/,9,157,False,False,79.151.212.26
48eb8954-bdb4-49c6-8573-0b6b2e49fa97,1045.0,2025-02-22 14:35:12,mobile,Safari,google,/cart,1,3051,True,False,24.3.86.202
5555d90a-63ff-4e14-ac6f-c72cd761eb25,,2025-07-24 14:35:12,mobile,Safari,direct,/categories,3,3121,False,False,94.214.71.47
9e2da8da-5048-4039-a11a-1ab4f0d65025,383.0,2025-01-31 14:35:12,tablet,Firefox,direct,/checkout,16,2382,False,False,12.135.101.199
40a4a8f1-a3ff-4d96-bd77-280d09681bb4,556.0,2025-07-22 14:35:12,mobile,Chrome,instagram,/cart,1,216,True,False,120.87.161.211
5d15d4cb-02bc-4e62-bb41-755b2857dd68,1285.0,2025-01-18 14:35:12,mobile,Firefox,instagram,/checkout,7,630,False,False,160.219.204.183
24ad9eb7-bdfd-4b78-8893-c020a28acc91,1042.0,2024-10-06 14:35:12,mobile,Safari,google,/checkout,4,2594,False,False,216.116.235.239
0d5a6a7b-31fa-4ad7-ba23-c080e2566eec,214.0,2024-12-20 14:35:12,mobile,Chrome,email,/checkout,17,1448,False,False,93.197.101.190
29c869c5-dd3f-4c24-92ab-b1f38d965b5f,650.0,2024-10-17 14:35:12,desktop,Opera,direct,/checkout,17,1447,False,False,38.168.74.145
c5e6a85b-73a6-4564-9922-1591ea0e7947,1203.0,2024-12-19 14:35:12,desktop,Chrome,direct,/,1,2696,True,False,2.232.132.222
ac12feeb-889c-456b-92ae-76dd8358f15c,937.0,2025-08-23 14:35:12,desktop,Edge,facebook,/products,1,512,True,False,209.209.47.235
ebcc9a19-a998-479f-a6b3-5f7da4b2c04c,474.0,2025-06-29 14:35:12,mobile,Chrome,direct,/products,17,194,False,False,170.116.127.179
d1380e5d-b6d2-432c-8e1e-7f3d2836ad51,312.0,2025-04-22 14:35:12,mobile,Chrome,direct,/categories,18,97,False,False,186.103.43.24
8ecf0542-9555-4905-8378-ceb21b17addb,,2025-02-24 14:35:12,mobile,Chrome,facebook,/products,1,1832,True,False,207.207.89.202
a69d0a1b-23da-4b21-a37e-e1c6124fbf15,,2024-10-19 14:35:12,mobile,Safari,google,/,8,1086,False,False,151.254.123.148
40df9ec9-f88c-4ba8-bb9a-0a25e605d37f,126.0,2024-12-21 14:35:12,mobile,Safari,instagram,/,1,1344,True,False,104.223.162.148
3a47d883-c492-4429-bea1-9c839230595f,188.0,2025-05-30 14:35:12,mobile,Chrome,google,/products,17,2440,False,False,13.52.139.134
1d2e969c-86cb-4562-bd60-4cec19c02e31,,2024-11-29 14:35:12,tablet,Safari,google,/categories,20,1605,False,False,149.145.65.7
f3ded08b-f637-4770-a39c-d4ed767e8a70,473.0,2025-07-12 14:35:12,mobile,Safari,google,/checkout,13,2957,False,False,227.53.32.43
439e46eb-4ded-4cd2-8887-3f3a9e8aeb6d,1028.0,2024-09-29 14:35:12,mobile,Firefox,google,/cart,1,2907,True,False,115.60.39.173
4092dba2-8bff-4089-81bf-5e894319fb05,1047.0,2025-01-29 14:35:12,desktop,Chrome,direct,/checkout,1,3254,True,False,11.222.243.24
642f3787-39d5-40e6-bf2f-0eab61e8b4b4,,2024-12-17 14:35:12,tablet,Chrome,referral,/checkout,6,2777,False,False,62.6.210.71
036eefe9-120a-43bc-8320-44b72b95a5d0,1069.0,2025-02-08 14:35:12,desktop,Chrome,direct,/checkout,1,803,True,False,214.251.255.122
a2457467-b1b8-4b98-b5ce-e3048918d391,1396.0,2024-11-19 14:35:12,desktop,Chrome,facebook,/products,1,389,True,False,191.123.99.246
bf34d512-43f6-4d73-a1cc-dab93022cf1d,269.0,2024-11-03 14:35:12,mobile,Chrome,facebook,/,20,3237,False,False,126.6.14.117
ac5ad8f4-554b-46d7-b7d5-615c2f9248b0,1404.0,2024-11-17 14:35:12,mobile,Firefox,direct,/checkout,8,510,False,False,173.234.157.3
dd885e35-b977-40be-9ce0-887a4af5e45c,515.0,2025-06-25 14:35:12,tablet,Chrome,direct,/categories,1,261,True,False,93.116.121.185
847b63fd-f1a6-4d26-b990-b9a84b4a2e8f,49.0,2025-01-25 14:35:12,mobile,Chrome,direct,/categories,1,1223,True,False,102.109.23.70
09b11886-37b7-4868-b1b2-b33edcccf520,,2025-09-13 14:35:12,mobile,Chrome,direct,/products,1,110,True,False,188.160.244.216
a91eb450-05fb-4b8a-afa3-d0c47e11781b,,2024-12-13 14:35:12,mobile,Chrome,google,/,20,2417,False,False,212.53.77.238
8c82057e-7518-4adc-9d22-6fd60099d4a9,87.0,2025-01-16 14:35:12,desktop,Firefox,facebook,/categories,11,3173,False,False,188.60.74.236
12fc110c-8685-496c-b418-fc89c9d01c5e,1094.0,2025-01-11 14:35:12,mobile,Chrome,facebook,/cart,15,238,False,False,31.174.57.183
470d08f2-ee77-4a98-beac-f5f657e3a16f,1456.0,2025-05-07 14:35:12,mobile,Opera,google,/,1,3077,True,False,248.55.141.232
dea14bc9-1a88-4d5e-87a2-cac8a712ecac,907.0,2024-11-09 14:35:12,tablet,Chrome,referral,/search,1,3127,True,True,187.211.170.89
b83846fa-0dfa-40e4-818a-a0818a09e0d8,,2025-09-23 14:35:12,mobile,Chrome,email,/,5,1787,False,False,123.197.107.219
53a4ab78-b43a-435d-8b2c-8b02ebb1a528,,2025-08-20 14:35:12,desktop,Edge,referral,/search,1,2189,True,False,170.86.4.193
53feb1a9-7fa9-42e4-a75b-36c8b8ab152b,777.0,2025-03-02 14:35:12,desktop,Safari,facebook,/checkout,12,2806,False,False,22.71.34.30
b70334f6-c505-4283-b4c4-abf5c4275478,1341.0,2024-12-31 14:35:12,desktop,Chrome,email,/search,1,1180,True,False,247.60.21.156
57a41201-3ee1-4048-84de-aa55b4d6edc4,643.0,2025-04-10 14:35:12,mobile,Edge,facebook,/search,1,843,True,False,220.175.123.80
a4cf9eee-8d68-4b57-a8d0-4b944b5bb197,831.0,2025-08-24 14:35:12,mobile,Chrome,referral,/cart,20,2947,False,False,66.199.112.46
728da5d0-2dd5-47a1-8886-ad7d8fe839bc,,2025-05-31 14:35:12,desktop,Firefox,direct,/categories,1,417,True,False,108.161.10.72
21142870-1d11-4e6e-8306-4c24adbccd5e,,2025-01-02 14:35:12,mobile,Opera,google,/,9,633,False,False,187.197.146.164
5ead8278-229e-4e50-84a1-da78c131ee22,328.0,2024-10-20 14:35:12,desktop,Chrome,referral,/,14,855,False,False,113.121.61.232
6bdb54f0-af45-4b90-94e2-95aecac08d43,,2024-12-06 14:35:12,mobile,Firefox,google,/,2,963,False,False,219.100.167.98
9e6d9a96-7cbc-4040-bf65-7cecc91fbef3,,2025-06-28 14:35:12,desktop,Chrome,direct,/search,1,260,True,False,240.74.85.178
b9c6b5fa-8f06-4671-ae63-6d44fa40f602,1371.0,2024-12-12 14:35:12,desktop,Chrome,google,/checkout,1,1515,True,False,53.186.30.129
ae69bdb8-548c-4a13-9e5b-3245e4a66da1,614.0,2024-12-29 14:35:12,desktop,Safari,direct,/checkout,11,1083,False,False,248.71.26.1
a21c1250-8c2b-4d28-863e-955f6b077003,,2025-01-09 14:35:12,desktop,Firefox,direct,/products,1,209,True,False,53.92.204.181
d58948ac-8657-4f30-9af3-ea5d7baca280,,2025-03-22 14:35:12,desktop,Edge,instagram,/,1,594,True,False,81.51.89.146
f60815df-f412-4feb-ae88-5c1a04ffce8c,232.0,2025-03-22 14:35:12,desktop,Chrome,google,/categories,1,1165,True,False,70.11.71.78
9a1eb8e7-16d7-4d27-abeb-2f5b45c9ca7b,835.0,2025-04-06 14:35:12,desktop,Safari,email,/categories,1,3346,True,False,49.9.128.148
d1258625-a791-4aa0-92b6-f48729ab788a,,2025-08-24 14:35:12,mobile,Chrome,google,/checkout,1,317,True,False,151.4.67.120
82c7ec8f-6d01-41ef-afbe-88d8709607f1,159.0,2025-02-25 14:35:12,mobile,Edge,google,/cart,11,1766,False,False,154.110.217.172
01e5b3a0-77a0-441a-9d2b-87a7dcb18568,,2025-06-26 14:35:12,mobile,Chrome,direct,/products,15,2935,False,False,83.25.30.17
4c3ba592-8d94-4bbe-acdb-faa924e004ef,,2024-10-08 14:35:12,desktop,Edge,facebook,/checkout,1,1412,True,False,242.116.55.26
9c6a0cc9-0ed9-4a0c-8d3f-b3e19be0eaf2,300.0,2025-03-09 14:35:12,desktop,Firefox,google,/products,1,3436,True,False,68.2.227.129
cd9cb1d5-be5e-4016-a449-078513077d21,1140.0,2025-06-10 14:35:12,mobile,Safari,google,/categories,7,2466,False,False,73.126.207.133
4c8e3775-b8ea-4407-9a1e-a1e6e1775a62,235.0,2024-11-27 14:35:12,desktop,Chrome,direct,/cart,15,1379,False,False,228.77.215.99
adc64591-174f-4905-af8d-ee1622b2d463,141.0,2025-02-02 14:35:12,desktop,Safari,email,/,15,1453,False,False,108.209.250.129
25128a52-9bcd-4dae-aa2e-349372c3ce61,1458.0,2025-02-12 14:35:12,desktop,Firefox,facebook,/checkout,1,294,True,False,89.146.130.191
88720669-ed9b-4d73-8b5c-0770af445049,734.0,2024-12-16 14:35:12,desktop,Firefox,google,/categories,4,1886,False,False,88.174.54.59
fd0ee736-4041-491f-9167-f94351453685,104.0,2025-04-13 14:35:12,mobile,Chrome,facebook,/products,6,1223,False,False,129.147.223.65
71d36d6a-44b8-4b65-8b4c-fd538e8a1c7f,1011.0,2025-01-17 14:35:12,mobile,Chrome,google,/,3,2560,False,False,166.79.88.119
58f73770-5771-4d74-a168-bc0881994e6a,,2024-11-22 14:35:12,tablet,Chrome,direct,/categories,5,369,False,False,10.167.181.111
bfded6ee-c753-4316-8e94-1b5202072770,764.0,2025-03-30 14:35:12,desktop,Chrome,direct,/categories,4,2606,False,False,209.49.180.6
6786a416-8d7b-4659-a0c7-5d5344e0619a,87.0,2024-11-27 14:35:12,mobile,Chrome,facebook,/categories,16,2293,False,False,140.203.45.84
22e92b75-6635-4932-ae4c-652a1193b386,476.0,2025-09-27 14:35:12,mobile,Chrome,facebook,/search,1,2521,True,False,163.42.59.129
57c82d5b-56dd-46ae-b163-8fce134ef65e,1001.0,2024-11-25 14:35:12,mobile,Chrome,google,/checkout,1,2639,True,False,45.127.117.101
2bf1fd5f-8b41-4d7b-b277-8c2da617e13c,901.0,2025-01-22 14:35:12,mobile,Chrome,direct,/,1,565,True,False,3.28.69.130
a7ff3514-67cf-4a01-ac39-aa4150a46ff8,1371.0,2025-08-12 14:35:12,desktop,Chrome,email,/search,17,101,False,False,195.105.119.220
3b58102c-c91d-4731-8caf-545623c03a99,,2025-05-24 14:35:12,mobile,Edge,google,/products,5,3160,False,False,165.163.50.34
266fa2ef-3990-4aff-a1e4-f2883ddb3791,1199.0,2025-04-16 14:35:12,mobile,Chrome,direct,/categories,2,2408,False,False,1.137.109.176
213ccd44-1703-4fa4-a6e0-b9862c38687d,,2024-12-10 14:35:12,desktop,Chrome,direct,/checkout,17,2422,False,False,2.248.74.121
c73e4dbd-5795-4cd8-9ed6-b17feb24cbff,410.0,2025-08-17 14:35:12,desktop,Safari,google,/checkout,1,1424,True,False,64.237.201.0
168a8134-8734-43ab-b693-0e5dcc9919ba,,2025-05-19 14:35:12,tablet,Chrome,google,/search,1,1268,True,False,255.98.238.253
0f2a1de7-a6e4-4625-a443-0ada7691aac3,902.0,2024-12-21 14:35:12,mobile,Chrome,instagram,/checkout,13,2035,False,False,246.57.32.126
20398a7e-8fcc-4d3a-9e2a-24c9b2123da3,,2025-09-13 14:35:12,desktop,Safari,facebook,/categories,20,2074,False,False,240.134.84.146
29448f8e-f339-48f9-8a1d-6505e864c02a,155.0,2025-04-30 14:35:12,mobile,Safari,google,/,3,1738,False,False,254.8.199.207
297d50a5-9b20-4c4e-bcf8-ff4852582ad7,192.0,2025-07-02 14:35:12,desktop,Chrome,google,/products,1,3151,True,False,39.56.167.142
7874c64b-cc73-4635-9eef-a3e8dbe3d39c,1446.0,2025-06-03 14:35:12,mobile,Chrome,direct,/cart,4,3546,False,False,126.240.99.35
43f886f0-12a6-48ff-b4a3-4d3752a237a9,1137.0,2025-09-10 14:35:12,desktop,Safari,google,/search,1,951,True,False,63.180.20.16
c68b7adb-2e79-4ac3-a8be-c46c5852f76f,,2025-03-29 14:35:12,mobile,Chrome,instagram,/cart,3,1802,False,False,52.138.123.128
edbf3c1f-c59e-4c13-9567-2f0fd6985fc1,540.0,2025-02-10 14:35:12,mobile,Chrome,google,/cart,12,2137,False,False,213.222.159.220
766c476e-ee85-4d82-a1a1-bf7cb0b7ab93,163.0,2025-02-09 14:35:12,mobile,Chrome,referral,/cart,19,3053,False,False,221.94.3.164
549308e1-cca0-4c15-88d4-6dfbd6f46bf2,697.0,2025-02-07 14:35:12,mobile,Chrome,direct,/,11,2105,False,False,227.74.113.35
ee2b52d1-d05c-4cfa-a0d8-0356cf1aaa08,222.0,2025-01-06 14:35:12,tablet,Chrome,google,/search,1,2189,True,False,28.93.203.123
8412cc57-9f02-4362-895c-ae636864bb7a,1447.0,2025-09-25 14:35:12,mobile,Chrome,direct,/,17,2608,False,False,154.98.31.145
d7d5f00e-de28-4628-9f44-839f8d4c962b,304.0,2025-06-08 14:35:12,desktop,Safari,direct,/,1,3530,True,False,221.92.9.199
b2dfdc0d-a0dd-4bda-bfe1-f2e64dfaf785,265.0,2025-03-29 14:35:12,mobile,Chrome,referral,/search,4,2851,False,False,76.164.249.167
2164aae5-59fc-49a0-978d-4c1801979ea3,1056.0,2024-10-09 14:35:12,mobile,Chrome,direct,/search,11,2093,False,False,61.103.200.110
04590820-f941-4bf1-85be-180a563533b7,,2025-02-08 14:35:12,mobile,Chrome,referral,/cart,1,3168,True,False,35.52.102.6
065ce0e7-e69e-40c6-89a8-a658c05a61f3,,2025-03-28 14:35:12,desktop,Edge,email,/cart,2,3566,False,False,196.34.149.19
da7e692b-3f99-49d8-a55d-c29a51680792,,2025-06-18 14:35:12,mobile,Chrome,direct,/checkout,8,306,False,False,227.70.74.217
d08431fd-ff00-4a52-bd95-c50eb7b1e6e8,,2025-07-04 14:35:12,mobile,Chrome,referral,/search,6,2094,False,False,240.123.140.110
d814469c-1a0c-4b82-b14d-cbda52a68698,1181.0,2025-07-08 14:35:12,mobile,Firefox,facebook,/cart,1,2803,True,False,54.53.199.221
40c299a0-49b6-409a-b187-436f7306ba9e,,2024-11-23 14:35:12,mobile,Chrome,instagram,/cart,6,2883,False,False,169.113.210.218
d5d2781e-bfa4-4a29-8c8c-b3119756ead3,,2024-12-08 14:35:12,desktop,Chrome,facebook,/checkout,1,2180,True,False,68.171.144.133
3a60a95e-7571-4375-a06d-a7e9aa1c2379,1410.0,2025-07-31 14:35:12,mobile,Safari,referral,/checkout,1,2094,True,False,136.2.41.184
c809f203-f6d1-4aa8-ada4-d61ac6195f5a,994.0,2024-10-04 14:35:12,mobile,Chrome,email,/checkout,1,1237,True,False,220.64.186.216
079956e0-a5cd-4dd8-882d-5f262a3899b2,108.0,2025-02-15 14:35:12,desktop,Chrome,facebook,/products,14,2499,False,False,162.179.18.130
ee164be4-c51f-40ea-9549-6af45caeb93f,483.0,2024-11-12 14:35:12,desktop,Chrome,google,/cart,1,788,True,False,203.65.133.39
eb06bebe-359c-4ef1-957e-5c745228b652,645.0,2024-11-03 14:35:12,mobile,Chrome,facebook,/categories,3,528,False,False,218.239.172.27
674213b1-f6fb-426f-8360-463fd70bd1f9,320.0,2025-01-03 14:35:12,desktop,Chrome,direct,/,13,238,False,False,233.146.78.15
f743ad91-3bcc-4ad1-9939-8afeeedb3189,,2024-11-19 14:35:12,tablet,Chrome,email,/,13,668,False,False,205.87.187.113
df9966d8-fea4-4571-bb52-6230c1c064bb,,2025-01-20 14:35:12,desktop,Firefox,direct,/cart,14,1633,False,False,130.248.28.194
f2c77c97-b572-4822-a976-e10d7557fde1,864.0,2025-02-11 14:35:12,desktop,Edge,facebook,/products,1,788,True,False,180.138.34.65
c4acefe4-dc18-4c80-a039-20b111c746d8,1098.0,2025-05-21 14:35:12,desktop,Chrome,google,/,9,726,False,False,187.59.67.235
8e293cb0-c95e-410f-b54b-22451523f651,,2025-09-28 14:35:12,mobile,Firefox,google,/,15,198,False,False,187.10.201.129
45c88eb9-b4f4-490c-a422-c887e42d77a6,,2025-05-08 14:35:12,mobile,Safari,facebook,/categories,1,539,True,False,240.37.96.82
17fd0d35-3907-4a48-b471-7dda42e3654b,,2025-01-03 14:35:12,desktop,Chrome,referral,/products,2,1835,False,False,133.214.128.177
dbcd9585-e63b-4616-86c6-87c92a7c9888,1048.0,2025-01-01 14:35:12,desktop,Chrome,instagram,/checkout,1,3417,True,False,180.169.103.194
