order_id,customer_id,order_date,status,subtotal,tax_amount,shipping_cost,discount_amount,total_amount,currency,payment_method,shipping_address_id,billing_address_id,coupon_code
1279,726,2025-09-24 14:35:10,shipped,26.04,2.93,21.84,0.0,50.81,USD,google_pay,913,1029,
1280,350,2023-11-05 14:35:10,completed,63.08,6.9,0.0,0.0,69.98,USD,paypal,1548,1181,
1281,1498,2025-02-17 14:35:10,completed,66.38,7.58,0.0,0.0,73.96,USD,bank_transfer,1479,604,
1282,1328,2023-12-27 14:35:10,completed,158.47,14.03,0.0,28.0,144.5,USD,paypal,1529,520,COUPON486
1283,1300,2024-08-25 14:35:10,completed,54.26,4.2,0.0,6.57,51.89,USD,apple_pay,1626,678,COUPON330
1284,254,2025-03-25 14:35:10,completed,167.54,9.28,0.0,0.0,176.82,USD,paypal,46,982,
1285,126,2025-09-11 14:35:10,completed,126.66,11.81,0.0,0.0,138.47,USD,google_pay,1426,1017,
1286,29,2024-04-18 14:35:10,completed,11.44,0.98,19.13,0.0,31.55,USD,paypal,1905,568,
1287,437,2024-11-06 14:35:10,completed,128.27,15.32,0.0,0.0,143.59,USD,bank_transfer,560,1544,
1288,1447,2025-07-01 14:35:10,completed,44.8,3.87,7.61,0.0,56.28,USD,bank_transfer,297,1810,
1289,951,2024-10-05 14:35:10,completed,106.28,11.42,0.0,0.0,117.7,USD,credit_card,1332,1457,
1290,1269,2025-08-03 14:35:10,completed,84.54,6.2,0.0,13.14,77.6,USD,paypal,1991,1536,COUPON426
1291,566,2024-05-21 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1461,123,
1292,1269,2023-12-01 14:35:10,completed,41.79,2.91,24.88,0.0,69.58,USD,credit_card,1702,890,
1293,318,2025-02-11 14:35:10,completed,64.03,3.49,0.0,11.28,56.24,USD,paypal,1968,1433,COUPON370
1294,1013,2023-11-30 14:35:10,completed,61.6,4.99,0.0,5.54,61.05,USD,bank_transfer,1525,1015,COUPON585
1295,1278,2025-03-05 14:35:10,completed,76.65,8.73,0.0,7.55,77.83,USD,bank_transfer,1569,177,COUPON709
1296,827,2024-09-07 14:35:10,completed,244.99,17.86,0.0,0.0,262.85,USD,paypal,1854,1739,
1297,290,2023-11-05 14:35:10,completed,126.53,13.67,0.0,0.0,140.2,USD,paypal,1282,1654,
1298,399,2024-03-07 14:35:10,completed,95.16,4.76,0.0,17.87,82.05,USD,apple_pay,1561,249,COUPON389
1299,1132,2024-10-11 14:35:10,completed,43.82,4.88,19.49,0.0,68.19,USD,paypal,857,1677,
1300,316,2024-09-29 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1975,701,
1301,628,2025-03-27 14:35:10,completed,72.09,5.47,0.0,9.72,67.84,USD,bank_transfer,29,480,COUPON897
1302,920,2024-11-20 14:35:10,completed,88.84,6.49,0.0,0.0,95.33,USD,bank_transfer,1287,1924,
1303,1255,2025-04-08 14:35:10,completed,18.07,1.46,8.29,0.0,27.82,USD,apple_pay,1773,815,
1304,431,2024-09-27 14:35:10,completed,167.08,16.09,0.0,0.0,183.17,USD,credit_card,140,1936,
1305,809,2024-03-02 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,789,1583,
1306,129,2023-10-22 14:35:10,shipped,39.11,2.7,6.0,0.0,47.81,USD,paypal,1774,1783,
1307,1168,2024-04-15 14:35:10,completed,158.55,15.16,0.0,0.0,173.71,USD,bank_transfer,461,51,
1308,209,2025-05-17 14:35:10,shipped,132.62,14.97,0.0,8.43,139.16,USD,bank_transfer,1788,1736,COUPON280
1309,453,2024-12-15 14:35:10,completed,131.14,8.94,0.0,0.0,140.08,USD,credit_card,618,1432,
1310,375,2024-07-21 14:35:10,completed,76.35,7.17,0.0,0.0,83.52,USD,google_pay,1304,1274,
1311,477,2025-08-12 14:35:10,completed,89.35,10.08,0.0,11.74,87.69,USD,apple_pay,340,630,COUPON549
1312,617,2024-06-09 14:35:10,completed,70.12,4.46,0.0,0.0,74.58,USD,google_pay,175,700,
1313,1059,2024-08-08 14:35:10,completed,183.23,21.12,0.0,0.0,204.35,USD,paypal,1520,1081,
1314,92,2024-05-09 14:35:10,completed,59.93,7.11,0.0,0.0,67.04,USD,google_pay,1415,1728,
1315,854,2025-05-31 14:35:10,completed,82.09,4.8,0.0,12.26,74.63,USD,apple_pay,1265,1484,COUPON658
1316,273,2024-04-11 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,983,1803,
1317,1054,2024-08-22 14:35:10,completed,181.05,11.34,0.0,0.0,192.39,USD,paypal,258,528,
1318,381,2024-05-11 14:35:10,completed,83.71,8.21,0.0,14.1,77.82,USD,credit_card,1307,549,COUPON631
1319,991,2023-11-17 14:35:10,completed,91.21,7.47,0.0,0.0,98.68,USD,paypal,394,1960,
1320,895,2024-11-09 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1030,113,
1321,287,2025-09-02 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,599,1554,
1322,529,2025-07-19 14:35:10,completed,87.3,6.01,0.0,0.0,93.31,USD,apple_pay,1705,1786,
1323,391,2025-06-22 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1794,645,
1324,1253,2024-04-16 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,paypal,1943,136,
1325,1436,2024-03-07 14:35:10,completed,116.51,6.58,0.0,0.0,123.09,USD,credit_card,924,1686,
1326,1375,2025-09-02 14:35:10,completed,93.77,9.07,0.0,16.33,86.51,USD,paypal,200,1625,COUPON968
1327,650,2024-08-24 14:35:10,shipped,60.93,3.88,0.0,0.0,64.81,USD,bank_transfer,331,715,
1328,1215,2024-11-02 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,paypal,1969,739,
1329,189,2025-01-21 14:35:10,completed,26.03,1.92,7.5,0.0,35.45,USD,bank_transfer,1576,1753,
1330,333,2024-01-27 14:35:10,completed,120.29,9.03,0.0,0.0,129.32,USD,apple_pay,966,87,
1331,741,2025-02-02 14:35:10,completed,84.7,4.98,0.0,0.0,89.68,USD,paypal,85,138,
1332,495,2024-12-30 14:35:10,shipped,47.57,3.67,22.86,3.77,70.33,USD,apple_pay,1262,1046,COUPON627
1333,955,2023-10-27 14:35:10,shipped,85.7,9.39,0.0,0.0,95.09,USD,bank_transfer,1474,634,
1334,316,2024-02-13 14:35:10,completed,31.15,3.59,4.85,2.57,37.02,USD,apple_pay,1560,396,COUPON678
1335,1373,2025-05-09 14:35:10,completed,74.83,3.86,0.0,14.85,63.84,USD,bank_transfer,301,1262,COUPON724
1336,545,2025-05-08 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1258,1699,
1337,921,2025-04-02 14:35:10,completed,55.1,5.69,0.0,0.0,60.79,USD,credit_card,883,1234,
1338,863,2023-11-19 14:35:10,completed,120.21,10.05,0.0,0.0,130.26,USD,credit_card,284,1907,
1339,308,2025-09-10 14:35:10,completed,36.9,3.15,14.69,0.0,54.74,USD,google_pay,1803,1709,
1340,1032,2025-08-18 14:35:10,completed,331.97,38.69,0.0,0.0,370.66,USD,bank_transfer,1274,716,
1341,950,2024-11-27 14:35:10,completed,84.15,10.03,0.0,10.57,83.61,USD,apple_pay,1051,71,COUPON343
1342,1269,2025-08-20 14:35:10,completed,83.0,8.82,0.0,0.0,91.82,USD,credit_card,1680,1781,
1343,865,2024-12-22 14:35:10,completed,71.33,4.49,0.0,0.0,75.82,USD,credit_card,246,1864,
1344,882,2024-10-11 14:35:10,completed,66.85,6.41,0.0,0.0,73.26,USD,google_pay,168,1554,
1345,1326,2023-10-30 14:35:10,completed,75.18,8.42,0.0,0.0,83.6,USD,credit_card,1234,1771,
1346,1354,2025-07-22 14:35:10,completed,60.1,4.76,0.0,0.0,64.86,USD,google_pay,264,38,
1347,762,2024-09-16 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1111,1300,
1348,792,2025-03-04 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1846,1168,
1349,548,2025-09-01 14:35:10,shipped,104.69,5.84,0.0,0.0,110.53,USD,paypal,1520,853,
1350,1351,2025-09-10 14:35:10,completed,59.97,4.53,0.0,0.0,64.5,USD,paypal,1342,547,
1351,501,2024-01-15 14:35:10,completed,121.46,7.06,0.0,4.89,123.63,USD,credit_card,735,452,COUPON283
1352,566,2024-10-11 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,paypal,1899,632,
1353,1229,2023-11-05 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1120,1520,
1354,123,2024-03-02 14:35:10,completed,158.05,8.1,0.0,0.0,166.15,USD,google_pay,1015,89,
1355,1096,2024-12-31 14:35:10,completed,112.64,8.18,0.0,0.0,120.82,USD,credit_card,1400,829,
1356,343,2024-02-23 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1470,580,
1357,268,2025-08-27 14:35:10,shipped,89.16,10.41,0.0,1.44,98.13,USD,google_pay,420,757,COUPON303
1358,1065,2024-02-26 14:35:10,completed,2.32,0.24,1.84,0.0,4.4,USD,apple_pay,1020,903,
1359,1053,2023-10-26 14:35:10,completed,295.72,18.0,0.0,0.0,313.72,USD,bank_transfer,1386,1033,
1360,63,2024-09-06 14:35:10,completed,170.62,20.42,0.0,0.0,191.04,USD,paypal,1209,29,
1361,1208,2025-08-26 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1387,1353,
1362,23,2024-04-03 14:35:10,completed,35.55,3.74,20.71,0.0,60.0,USD,google_pay,1620,410,
1363,872,2024-01-14 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,93,393,
1364,533,2024-05-27 14:35:10,completed,89.52,4.99,0.0,17.32,77.19,USD,google_pay,839,1161,COUPON757
1365,494,2023-10-25 14:35:10,completed,70.8,5.8,0.0,0.0,76.6,USD,google_pay,160,1647,
1366,1316,2025-03-19 14:35:10,completed,11.31,1.11,2.94,0.72,14.64,USD,credit_card,1134,207,COUPON348
1367,356,2023-10-02 14:35:10,shipped,76.55,4.01,0.0,4.23,76.33,USD,bank_transfer,624,1492,COUPON772
1368,567,2025-06-09 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1397,394,
1369,198,2023-11-17 14:35:10,completed,175.08,12.74,0.0,0.0,187.82,USD,paypal,1434,1172,
1370,687,2024-08-30 14:35:10,completed,56.57,3.44,0.0,0.0,60.01,USD,google_pay,1111,913,
1371,1364,2025-07-28 14:35:10,completed,260.87,25.12,0.0,7.6,278.39,USD,bank_transfer,221,1017,COUPON925
1372,1131,2024-07-14 14:35:10,completed,27.44,2.36,5.85,3.86,31.79,USD,google_pay,832,1535,COUPON451
1373,1470,2025-05-13 14:35:10,shipped,81.3,4.77,0.0,0.0,86.07,USD,apple_pay,1463,1155,
1374,635,2024-11-27 14:35:10,completed,39.16,4.64,0.57,0.0,44.37,USD,google_pay,1691,782,
1375,840,2024-10-18 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,1333,952,
1376,1414,2025-01-20 14:35:10,completed,111.85,13.3,0.0,11.3,113.85,USD,credit_card,601,494,COUPON414
1377,1483,2024-12-14 14:35:10,completed,40.01,2.06,12.17,0.0,54.24,USD,credit_card,643,410,
1378,694,2024-04-22 14:35:10,completed,139.64,12.98,0.0,21.32,131.3,USD,bank_transfer,332,1075,COUPON756
1379,1399,2025-07-20 14:35:10,completed,50.01,5.84,0.0,0.0,55.85,USD,credit_card,54,1434,
1380,676,2024-05-03 14:35:10,completed,92.62,5.42,0.0,17.37,80.67,USD,google_pay,163,1877,COUPON458
1381,1170,2024-06-14 14:35:10,shipped,118.39,12.13,0.0,8.04,122.48,USD,credit_card,1131,639,COUPON707
1382,1207,2024-09-28 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,343,1276,
1383,23,2024-07-21 14:35:10,completed,134.94,7.65,0.0,14.89,127.7,USD,paypal,542,1592,COUPON637
1384,1062,2024-05-25 14:35:10,shipped,150.51,8.15,0.0,26.82,131.84,USD,google_pay,156,1318,COUPON569
1385,945,2025-04-05 14:35:10,completed,204.18,13.7,0.0,1.34,216.54,USD,bank_transfer,1723,1005,COUPON628
1386,803,2025-06-07 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,paypal,219,596,
1387,1474,2024-09-22 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,281,1478,
1388,651,2024-09-12 14:35:10,completed,47.94,3.34,1.63,1.11,51.8,USD,paypal,135,577,COUPON534
1389,1486,2024-11-23 14:35:10,shipped,42.47,3.51,11.95,0.0,57.93,USD,credit_card,1976,1738,
1390,457,2024-09-13 14:35:10,completed,33.9,2.82,23.56,0.36,59.92,USD,bank_transfer,1154,956,COUPON509
1391,1255,2023-12-31 14:35:10,shipped,93.96,11.05,0.0,0.0,105.01,USD,paypal,720,826,
1392,697,2023-11-11 14:35:10,completed,142.23,7.75,0.0,0.0,149.98,USD,apple_pay,1416,890,
1393,993,2024-12-06 14:35:10,completed,75.44,6.13,0.0,0.0,81.57,USD,paypal,1157,842,
1394,293,2024-04-28 14:35:10,completed,15.98,0.92,21.59,0.0,38.49,USD,credit_card,1348,1944,
1395,636,2024-09-29 14:35:10,completed,33.05,1.99,21.08,0.0,56.12,USD,credit_card,1500,578,
1396,68,2025-05-06 14:35:10,completed,162.96,16.42,0.0,23.39,155.99,USD,paypal,431,1565,COUPON665
1397,1219,2025-07-03 14:35:10,shipped,50.15,5.65,0.0,0.0,55.8,USD,apple_pay,832,1513,
1398,59,2024-01-01 14:35:10,shipped,93.66,10.66,0.0,0.0,104.32,USD,apple_pay,82,999,
1399,1315,2025-06-03 14:35:10,completed,120.5,12.7,0.0,11.91,121.29,USD,apple_pay,263,492,COUPON696
1400,582,2025-07-29 14:35:10,shipped,98.79,7.49,0.0,0.0,106.28,USD,apple_pay,22,373,
1401,1062,2024-08-13 14:35:10,completed,46.57,4.69,7.56,0.0,58.82,USD,google_pay,1478,585,
1402,684,2023-10-01 14:35:10,completed,120.7,6.62,0.0,15.62,111.7,USD,apple_pay,710,1771,COUPON126
1403,843,2024-04-15 14:35:10,completed,71.19,6.68,0.0,13.88,63.99,USD,apple_pay,1083,529,COUPON747
1404,1088,2024-11-18 14:35:10,completed,20.51,2.21,19.35,0.0,42.07,USD,paypal,566,629,
1405,1244,2025-02-04 14:35:10,completed,84.54,6.06,0.0,0.0,90.6,USD,apple_pay,240,245,
1406,565,2024-03-26 14:35:10,completed,80.49,8.19,0.0,0.0,88.68,USD,paypal,606,1687,
1407,233,2024-06-29 14:35:10,completed,122.83,10.59,0.0,17.2,116.22,USD,apple_pay,1835,482,COUPON808
1408,873,2025-01-23 14:35:10,completed,139.43,15.07,0.0,0.0,154.5,USD,credit_card,651,851,
1409,1414,2024-05-09 14:35:10,completed,58.78,6.19,0.0,9.02,55.95,USD,bank_transfer,704,1356,COUPON548
1410,394,2024-01-26 14:35:10,completed,228.54,21.04,0.0,0.0,249.58,USD,apple_pay,1830,906,
1411,670,2023-12-11 14:35:10,completed,62.79,4.62,0.0,12.45,54.96,USD,credit_card,994,402,COUPON206
1412,535,2025-01-03 14:35:10,completed,93.46,8.52,0.0,3.43,98.55,USD,google_pay,732,783,COUPON558
1413,1200,2023-10-22 14:35:10,completed,18.77,1.97,22.88,3.2,40.42,USD,credit_card,1021,961,COUPON395
1414,1403,2023-12-19 14:35:10,completed,85.2,8.14,0.0,0.0,93.34,USD,paypal,1556,1801,
1415,1140,2024-12-26 14:35:10,completed,62.63,3.72,0.0,2.32,64.03,USD,credit_card,564,150,COUPON103
1416,690,2024-07-27 14:35:10,completed,117.9,7.23,0.0,0.0,125.13,USD,credit_card,1954,1698,
1417,800,2023-10-26 14:35:10,completed,57.73,3.08,0.0,0.0,60.81,USD,paypal,900,349,
1418,902,2024-09-11 14:35:10,completed,118.67,14.03,0.0,0.0,132.7,USD,bank_transfer,799,1476,
1419,529,2023-12-31 14:35:10,completed,41.56,2.08,18.21,7.43,54.42,USD,apple_pay,1865,1287,COUPON216
1420,579,2023-11-09 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,1875,1108,
1421,1147,2024-04-14 14:35:10,completed,150.29,11.69,0.0,0.0,161.98,USD,bank_transfer,148,212,
1422,989,2025-09-01 14:35:10,shipped,218.51,11.43,0.0,0.0,229.94,USD,apple_pay,828,1530,
1423,703,2025-08-25 14:35:10,completed,52.21,5.67,0.0,10.06,47.82,USD,apple_pay,646,256,COUPON716
1424,90,2024-09-08 14:35:10,completed,216.91,17.04,0.0,0.0,233.95,USD,apple_pay,725,480,
1425,1043,2025-07-08 14:35:10,shipped,154.01,17.39,0.0,15.26,156.14,USD,credit_card,1848,588,COUPON322
1426,821,2025-07-10 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1909,933,
1427,109,2024-06-17 14:35:10,completed,35.63,3.32,23.73,0.0,62.68,USD,google_pay,1161,395,
1428,740,2024-08-15 14:35:10,completed,60.15,4.68,0.0,9.31,55.52,USD,apple_pay,1368,1775,COUPON642
1429,447,2024-06-24 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1563,1793,
1430,875,2024-04-18 14:35:10,completed,28.81,1.51,8.75,0.0,39.07,USD,google_pay,309,1936,
1431,696,2025-02-28 14:35:10,completed,72.48,4.37,0.0,0.0,76.85,USD,bank_transfer,91,553,
1432,675,2024-12-09 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,815,1338,
1433,1449,2025-01-24 14:35:10,completed,55.32,5.13,0.0,0.0,60.45,USD,apple_pay,71,571,
1434,1445,2025-06-08 14:35:10,shipped,169.07,13.14,0.0,0.0,182.21,USD,bank_transfer,1293,637,
1435,162,2025-05-19 14:35:10,completed,52.64,4.74,0.0,1.27,56.11,USD,bank_transfer,1373,781,COUPON179
1436,1485,2024-08-30 14:35:10,completed,94.08,5.04,0.0,0.0,99.12,USD,apple_pay,1356,1553,
1437,499,2023-12-04 14:35:10,completed,72.95,6.65,0.0,11.62,67.98,USD,paypal,1003,953,COUPON987
1438,83,2025-08-26 14:35:10,completed,146.75,16.36,0.0,0.0,163.11,USD,paypal,659,847,
1439,1144,2025-04-09 14:35:10,completed,89.29,9.17,0.0,0.0,98.46,USD,bank_transfer,1581,667,
1440,689,2024-08-18 14:35:10,completed,109.01,8.18,0.0,12.76,104.43,USD,credit_card,1867,829,COUPON427
1441,1317,2024-08-22 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1765,382,
1442,68,2023-11-09 14:35:10,completed,127.97,7.09,0.0,0.0,135.06,USD,bank_transfer,234,369,
1443,135,2024-10-08 14:35:10,completed,40.26,4.26,14.54,0.0,59.06,USD,bank_transfer,1934,286,
1444,166,2025-05-02 14:35:10,completed,69.62,3.83,0.0,0.0,73.45,USD,apple_pay,1980,1903,
1445,343,2024-08-25 14:35:10,completed,80.13,4.91,0.0,0.0,85.04,USD,bank_transfer,1722,1067,
1446,1323,2024-04-14 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,paypal,893,887,
1447,218,2025-09-14 14:35:10,completed,114.84,11.07,0.0,4.62,121.29,USD,paypal,967,1048,COUPON323
1448,111,2024-08-23 14:35:10,shipped,30.33,2.74,21.3,0.0,54.37,USD,apple_pay,784,1320,
1449,815,2024-04-16 14:35:10,completed,73.4,3.93,0.0,11.91,65.42,USD,apple_pay,747,28,COUPON730
1450,1273,2025-03-06 14:35:10,completed,93.37,5.68,0.0,16.71,82.34,USD,apple_pay,1642,179,COUPON371
1451,1003,2025-05-06 14:35:10,completed,47.49,3.87,4.41,0.0,55.77,USD,paypal,1186,360,
1452,705,2023-12-22 14:35:10,completed,80.59,6.87,0.0,9.2,78.26,USD,bank_transfer,324,1022,COUPON942
1453,127,2024-07-29 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,paypal,1251,505,
1454,837,2025-01-19 14:35:10,shipped,178.08,15.27,0.0,11.02,182.33,USD,apple_pay,357,1635,COUPON627
1455,1398,2025-07-03 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1698,708,
1456,901,2024-01-11 14:35:10,completed,136.18,15.58,0.0,0.0,151.76,USD,credit_card,1208,1638,
1457,1142,2024-04-28 14:35:10,shipped,13.66,1.38,6.57,0.0,21.61,USD,paypal,807,1482,
1458,1154,2025-03-31 14:35:10,completed,66.32,5.56,0.0,0.0,71.88,USD,paypal,799,1001,
1459,1137,2025-02-02 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,apple_pay,368,380,
1460,158,2025-04-30 14:35:10,completed,63.92,3.85,0.0,1.23,66.54,USD,google_pay,1772,1185,COUPON292
1461,168,2025-03-22 14:35:10,completed,27.51,2.14,20.37,0.0,50.02,USD,credit_card,865,9,
1462,990,2024-03-18 14:35:10,completed,204.17,18.68,0.0,0.0,222.85,USD,credit_card,461,409,
1463,913,2024-02-11 14:35:10,completed,180.45,14.89,0.0,0.0,195.34,USD,google_pay,832,810,
1464,1500,2024-11-20 14:35:10,shipped,95.24,5.39,0.0,17.38,83.25,USD,paypal,1349,8,COUPON564
1465,1381,2025-04-23 14:35:10,completed,118.6,6.65,0.0,9.48,115.77,USD,bank_transfer,1763,112,COUPON893
1466,1359,2024-08-04 14:35:10,shipped,85.51,9.41,0.0,0.0,94.92,USD,credit_card,1987,775,
1467,659,2024-06-16 14:35:10,shipped,299.85,22.56,0.0,0.0,322.41,USD,google_pay,155,1929,
1468,329,2024-01-26 14:35:10,completed,244.54,19.18,0.0,0.0,263.72,USD,paypal,405,775,
1469,1247,2024-12-21 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,google_pay,1453,1175,
1470,1117,2024-10-08 14:35:10,completed,149.2,9.52,0.0,0.0,158.72,USD,paypal,608,1244,
1471,1298,2025-06-14 14:35:10,shipped,37.62,3.19,11.73,6.78,45.76,USD,paypal,371,298,COUPON201
1472,373,2025-03-22 14:35:10,completed,33.57,3.58,19.85,0.0,57.0,USD,paypal,1994,1052,
1473,344,2025-06-26 14:35:10,completed,305.74,15.89,0.0,27.13,294.5,USD,credit_card,930,670,COUPON203
1474,1199,2025-08-27 14:35:10,completed,123.66,8.23,0.0,0.0,131.89,USD,credit_card,1037,1507,
1475,1139,2025-03-02 14:35:10,completed,94.16,6.78,0.0,0.0,100.94,USD,bank_transfer,180,1977,
1476,983,2025-02-18 14:35:10,completed,84.28,8.18,0.0,3.8,88.66,USD,apple_pay,1973,160,COUPON719
1477,272,2023-11-09 14:35:10,cancelled,0.0,0.0,0.0,0.0,0.0,USD,credit_card,1831,780,
1478,1486,2025-02-05 14:35:10,shipped,44.2,3.59,2.13,0.0,49.92,USD,bank_transfer,1773,433,
1479,532,2025-01-23 14:35:10,shipped,137.25,8.46,0.0,0.0,145.71,USD,apple_pay,1641,841,
1480,504,2024-03-20 14:35:10,completed,35.19,1.84,23.08,6.66,53.45,USD,google_pay,1848,1487,COUPON360
1481,965,2024-10-14 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,credit_card,356,1904,
1482,187,2024-04-22 14:35:10,shipped,69.34,6.17,0.0,0.0,75.51,USD,credit_card,1550,1156,
1483,1127,2023-11-19 14:35:10,completed,41.01,3.76,4.89,0.0,49.66,USD,bank_transfer,510,1495,
1484,18,2024-07-27 14:35:10,completed,44.97,5.29,2.77,4.19,48.84,USD,bank_transfer,1739,791,COUPON183
1485,861,2024-07-14 14:35:10,completed,51.57,2.65,0.0,0.0,54.22,USD,paypal,784,962,
1486,831,2025-07-10 14:35:10,completed,163.46,12.95,0.0,0.0,176.41,USD,bank_transfer,1973,491,
1487,349,2025-07-11 14:35:10,completed,89.78,9.3,0.0,0.0,99.08,USD,credit_card,1358,1408,
1488,257,2024-08-27 14:35:10,completed,89.28,7.13,0.0,0.0,96.41,USD,credit_card,559,183,
1489,307,2024-03-10 14:35:10,completed,130.37,13.42,0.0,9.83,133.96,USD,apple_pay,1131,1896,COUPON747
1490,1368,2024-06-22 14:35:10,completed,158.51,15.58,0.0,0.0,174.09,USD,bank_transfer,30,1820,
1491,1216,2025-06-01 14:35:10,completed,35.7,2.4,3.02,0.0,41.12,USD,bank_transfer,1637,3,
1492,301,2025-01-05 14:35:10,completed,28.63,2.85,13.54,0.0,45.02,USD,bank_transfer,101,465,
1493,976,2024-01-20 14:35:10,shipped,32.64,2.4,8.64,0.0,43.68,USD,google_pay,1295,118,
1494,981,2024-02-11 14:35:10,completed,54.34,5.23,0.0,3.83,55.74,USD,paypal,837,1387,COUPON848
1495,416,2025-08-02 14:35:10,completed,66.46,5.68,0.0,0.0,72.14,USD,paypal,238,1927,
1496,1105,2025-02-25 14:35:10,completed,132.55,11.38,0.0,0.0,143.93,USD,bank_transfer,416,1912,
1497,284,2024-09-26 14:35:10,completed,155.82,14.11,0.0,0.0,169.93,USD,apple_pay,1807,1588,
1498,966,2024-06-08 14:35:10,completed,102.87,7.96,0.0,0.0,110.83,USD,google_pay,304,291,
1499,312,2024-10-21 14:35:10,pending,0.0,0.0,0.0,0.0,0.0,USD,bank_transfer,465,999,
1500,1224,2023-10-21 14:35:10,completed,83.18,7.05,0.0,13.51,76.72,USD,apple_pay,760,1764,COUPON317
1501,972,2023-12-16 14:35:10,completed,192.95,12.28,0.0,14.25,190.98,USD,credit_card,871,1363,COUPON681
1502,1378,2024-04-13 14:35:10,completed,100.59,9.3,0.0,0.0,109.89,USD,paypal,1602,1643,
1503,122,2025-07-28 14:35:10,completed,178.11,15.4,0.0,0.0,193.51,USD,bank_transfer,249,915,
1504,201,2024-02-12 14:35:10,completed,252.68,28.77,0.0,45.34,236.11,USD,credit_card,540,326,COUPON172
1505,797,2024-09-29 14:35:10,completed,173.61,9.08,0.0,0.0,182.69,USD,apple_pay,302,638,
1506,1322,2025-05-05 14:35:10,completed,150.41,14.79,0.0,0.0,165.2,USD,credit_card,412,755,
1507,277,2025-01-14 14:35:10,shipped,85.18,9.03,0.0,16.44,77.77,USD,apple_pay,1169,1663,COUPON722
1508,1035,2024-05-16 14:35:10,completed,12.94,0.97,20.42,0.0,34.33,USD,google_pay,1743,580,
1509,605,2025-09-05 14:35:10,completed,246.33,17.15,0.0,0.0,263.48,USD,credit_card,743,1488,
1510,541,2025-08-17 14:35:10,completed,18.24,1.11,1.32,1.16,19.51,USD,paypal,1267,59,COUPON104
1511,1287,2025-03-29 14:35:10,completed,71.0,7.21,0.0,0.0,78.21,USD,bank_transfer,1850,1382,
1512,429,2024-06-29 14:35:10,completed,118.28,14.19,0.0,0.0,132.47,USD,paypal,987,1033,
1513,961,2025-03-20 14:35:10,completed,12.88,1.47,8.62,0.0,22.97,USD,bank_transfer,642,772,
1514,183,2024-03-20 14:35:10,completed,34.46,2.19,20.58,6.19,51.04,USD,google_pay,1115,1827,COUPON414
1515,1318,2024-07-31 14:35:10,completed,117.87,11.78,0.0,0.0,129.65,USD,credit_card,1146,283,
1516,251,2024-12-01 14:35:10,completed,16.24,0.87,16.55,0.0,33.66,USD,bank_transfer,1648,1192,
1517,1125,2025-08-17 14:35:10,completed,138.99,15.46,0.0,25.93,128.52,USD,apple_pay,1399,992,COUPON857
1518,467,2023-12-28 14:35:10,refunded,0.0,0.0,0.0,0.0,0.0,USD,paypal,584,1472,
1519,688,2023-10-26 14:35:10,completed,16.55,1.79,22.9,2.38,38.86,USD,paypal,1704,1999,COUPON202
1520,209,2023-12-28 14:35:10,shipped,38.32,3.71,22.11,0.0,64.14,USD,google_pay,338,1970,
