product_id,warehouse,current_stock,reorder_point,max_stock,last_updated,supplier_id
596,Warehouse_A,194,25,150,2025-09-27,17
596,Warehouse_B,449,16,64,2025-08-31,17
596,Warehouse_C,220,41,328,2025-09-08,17
596,Warehouse_D,249,11,66,2025-09-09,17
596,Warehouse_E,137,14,70,2025-09-04,17
597,Warehouse_A,65,43,172,2025-09-20,11
597,Warehouse_B,273,44,176,2025-09-26,11
597,Warehouse_C,157,27,216,2025-09-15,11
597,Warehouse_D,272,21,168,2025-08-30,11
597,Warehouse_E,349,13,65,2025-09-01,11
598,Warehouse_A,9,15,105,2025-09-28,38
598,Warehouse_B,337,41,287,2025-09-20,38
598,Warehouse_C,480,48,336,2025-09-28,38
598,Warehouse_D,346,10,80,2025-09-15,38
598,Warehouse_E,179,49,245,2025-09-21,38
599,Warehouse_A,129,40,280,2025-09-01,12
599,Warehouse_B,178,40,240,2025-09-01,12
599,Warehouse_C,167,14,56,2025-09-09,12
599,Warehouse_D,223,13,39,2025-09-22,12
599,Warehouse_E,48,24,96,2025-09-26,12
600,Warehouse_A,14,41,328,2025-09-28,98
600,Warehouse_B,378,24,96,2025-09-19,98
600,Warehouse_C,235,18,108,2025-09-06,98
600,Warehouse_D,59,19,152,2025-09-24,98
600,Warehouse_E,478,29,174,2025-09-03,98
601,Warehouse_A,487,24,168,2025-09-04,24
601,Warehouse_B,158,43,215,2025-09-26,24
601,Warehouse_C,286,28,196,2025-09-12,24
601,Warehouse_D,223,49,196,2025-09-18,24
601,Warehouse_E,2,19,133,2025-09-01,24
602,Warehouse_A,491,33,99,2025-09-25,44
602,Warehouse_B,133,37,259,2025-09-09,44
602,Warehouse_C,233,38,152,2025-09-17,44
602,Warehouse_D,104,36,288,2025-09-03,44
602,Warehouse_E,263,37,296,2025-09-16,44
603,Warehouse_A,220,48,288,2025-09-26,94
603,Warehouse_B,227,50,150,2025-09-23,94
603,Warehouse_C,481,40,240,2025-09-04,94
603,Warehouse_D,455,32,256,2025-09-10,94
603,Warehouse_E,39,15,45,2025-09-14,94
604,Warehouse_A,352,20,100,2025-09-03,77
604,Warehouse_B,269,23,115,2025-09-25,77
604,Warehouse_C,384,36,216,2025-09-04,77
604,Warehouse_D,2,16,48,2025-09-21,77
604,Warehouse_E,347,41,246,2025-09-18,77
605,Warehouse_A,474,36,180,2025-09-12,21
605,Warehouse_B,384,37,296,2025-09-09,21
605,Warehouse_C,364,30,210,2025-08-30,21
605,Warehouse_D,435,27,162,2025-09-13,21
605,Warehouse_E,356,23,161,2025-09-02,21
606,Warehouse_A,457,31,124,2025-09-05,46
606,Warehouse_B,88,16,112,2025-09-14,46
606,Warehouse_C,217,35,175,2025-09-04,46
606,Warehouse_D,184,45,135,2025-09-14,46
606,Warehouse_E,44,48,144,2025-09-15,46
607,Warehouse_A,143,31,186,2025-09-06,95
607,Warehouse_B,27,12,48,2025-09-20,95
607,Warehouse_C,203,19,133,2025-09-17,95
607,Warehouse_D,339,34,204,2025-09-12,95
607,Warehouse_E,450,11,55,2025-09-26,95
608,Warehouse_A,35,50,350,2025-09-19,70
608,Warehouse_B,233,19,95,2025-09-07,70
608,Warehouse_C,405,47,376,2025-09-19,70
608,Warehouse_D,485,42,252,2025-09-03,70
608,Warehouse_E,247,34,102,2025-08-30,70
609,Warehouse_A,85,37,296,2025-08-30,82
609,Warehouse_B,262,31,124,2025-09-26,82
609,Warehouse_C,144,10,80,2025-09-04,82
609,Warehouse_D,1,12,48,2025-09-21,82
609,Warehouse_E,411,40,240,2025-09-13,82
610,Warehouse_A,109,37,111,2025-09-17,52
610,Warehouse_B,43,38,114,2025-09-21,52
610,Warehouse_C,436,34,170,2025-09-20,52
610,Warehouse_D,172,48,384,2025-09-23,52
610,Warehouse_E,124,37,185,2025-09-03,52
611,Warehouse_A,289,48,288,2025-09-05,35
611,Warehouse_B,301,44,220,2025-09-26,35
611,Warehouse_C,64,29,174,2025-09-26,35
611,Warehouse_D,365,20,160,2025-08-31,35
611,Warehouse_E,175,32,224,2025-09-18,35
612,Warehouse_A,359,36,252,2025-09-23,74
612,Warehouse_B,466,25,75,2025-09-12,74
612,Warehouse_C,410,24,72,2025-08-31,74
612,Warehouse_D,365,27,108,2025-09-01,74
612,Warehouse_E,191,34,102,2025-09-22,74
613,Warehouse_A,184,16,128,2025-09-11,11
613,Warehouse_B,110,40,160,2025-09-21,11
613,Warehouse_C,317,16,112,2025-08-29,11
613,Warehouse_D,131,43,258,2025-09-28,11
613,Warehouse_E,456,37,111,2025-09-07,11
614,Warehouse_A,168,11,55,2025-09-12,21
614,Warehouse_B,184,29,203,2025-09-13,21
614,Warehouse_C,159,23,161,2025-09-27,21
614,Warehouse_D,496,11,88,2025-09-23,21
614,Warehouse_E,377,13,91,2025-09-02,21
615,Warehouse_A,353,48,144,2025-09-20,86
615,Warehouse_B,29,47,282,2025-09-20,86
615,Warehouse_C,206,34,170,2025-09-23,86
615,Warehouse_D,156,46,230,2025-09-26,86
615,Warehouse_E,277,20,120,2025-09-18,86
616,Warehouse_A,395,28,224,2025-08-30,40
616,Warehouse_B,111,12,72,2025-08-29,40
616,Warehouse_C,366,17,85,2025-09-08,40
616,Warehouse_D,42,38,190,2025-09-13,40
616,Warehouse_E,324,16,80,2025-09-14,40
617,Warehouse_A,140,47,329,2025-09-04,35
617,Warehouse_B,405,35,280,2025-09-20,35
617,Warehouse_C,235,20,80,2025-09-01,35
617,Warehouse_D,222,35,105,2025-09-05,35
617,Warehouse_E,38,39,234,2025-09-26,35
618,Warehouse_A,139,41,123,2025-08-31,29
618,Warehouse_B,85,38,266,2025-09-07,29
618,Warehouse_C,344,26,208,2025-09-04,29
618,Warehouse_D,31,26,182,2025-09-12,29
618,Warehouse_E,339,34,102,2025-09-25,29
619,Warehouse_A,53,38,152,2025-09-20,7
619,Warehouse_B,406,38,304,2025-09-06,7
619,Warehouse_C,402,45,315,2025-09-25,7
619,Warehouse_D,130,36,180,2025-09-21,7
619,Warehouse_E,377,27,162,2025-09-26,7
620,Warehouse_A,431,49,392,2025-09-23,43
620,Warehouse_B,128,12,36,2025-09-26,43
620,Warehouse_C,370,18,54,2025-09-24,43
620,Warehouse_D,296,42,294,2025-09-08,43
620,Warehouse_E,179,32,256,2025-09-19,43
621,Warehouse_A,415,43,129,2025-09-03,47
621,Warehouse_B,235,21,126,2025-09-13,47
621,Warehouse_C,486,24,72,2025-09-07,47
621,Warehouse_D,73,46,184,2025-09-19,47
621,Warehouse_E,21,26,156,2025-09-23,47
622,Warehouse_A,47,14,84,2025-09-20,48
622,Warehouse_B,189,50,400,2025-08-30,48
622,Warehouse_C,217,13,52,2025-09-05,48
622,Warehouse_D,212,40,120,2025-09-19,48
622,Warehouse_E,17,35,140,2025-09-28,48
623,Warehouse_A,369,49,294,2025-09-08,65
623,Warehouse_B,103,14,84,2025-09-07,65
623,Warehouse_C,489,45,270,2025-09-20,65
623,Warehouse_D,282,48,288,2025-09-25,65
623,Warehouse_E,452,26,104,2025-09-09,65
624,Warehouse_A,222,36,288,2025-09-08,82
624,Warehouse_B,326,12,96,2025-09-04,82
624,Warehouse_C,1,46,322,2025-09-16,82
624,Warehouse_D,230,44,132,2025-09-07,82
624,Warehouse_E,10,11,33,2025-09-03,82
625,Warehouse_A,467,25,100,2025-09-27,89
625,Warehouse_B,97,28,196,2025-09-28,89
625,Warehouse_C,91,32,192,2025-09-18,89
625,Warehouse_D,491,15,45,2025-09-06,89
625,Warehouse_E,286,15,105,2025-09-03,89
626,Warehouse_A,335,23,161,2025-08-30,16
626,Warehouse_B,471,13,39,2025-09-07,16
626,Warehouse_C,176,29,87,2025-09-18,16
626,Warehouse_D,483,35,140,2025-09-15,16
626,Warehouse_E,289,30,210,2025-09-17,16
627,Warehouse_A,51,46,276,2025-09-18,59
627,Warehouse_B,105,48,336,2025-08-29,59
627,Warehouse_C,290,32,160,2025-08-30,59
627,Warehouse_D,230,36,252,2025-09-08,59
627,Warehouse_E,484,10,70,2025-09-20,59
628,Warehouse_A,47,31,217,2025-09-16,15
628,Warehouse_B,114,16,112,2025-09-17,15
628,Warehouse_C,427,46,138,2025-09-21,15
628,Warehouse_D,174,41,328,2025-09-10,15
628,Warehouse_E,30,36,144,2025-09-07,15
629,Warehouse_A,80,27,189,2025-09-04,48
629,Warehouse_B,39,25,175,2025-08-31,48
629,Warehouse_C,453,18,126,2025-09-04,48
629,Warehouse_D,341,26,104,2025-09-04,48
629,Warehouse_E,379,43,258,2025-09-24,48
630,Warehouse_A,453,41,246,2025-09-18,14
630,Warehouse_B,35,17,136,2025-09-19,14
630,Warehouse_C,17,20,60,2025-09-03,14
630,Warehouse_D,9,41,328,2025-09-04,14
630,Warehouse_E,355,22,66,2025-09-08,14
631,Warehouse_A,12,34,272,2025-09-17,29
631,Warehouse_B,84,34,204,2025-09-13,29
631,Warehouse_C,206,39,234,2025-09-21,29
631,Warehouse_D,294,17,102,2025-09-04,29
631,Warehouse_E,37,11,55,2025-09-07,29
632,Warehouse_A,126,26,208,2025-09-01,86
632,Warehouse_B,33,12,96,2025-09-16,86
632,Warehouse_C,67,42,252,2025-09-06,86
632,Warehouse_D,128,41,328,2025-09-09,86
632,Warehouse_E,91,22,66,2025-09-13,86
633,Warehouse_A,364,34,102,2025-09-05,24
633,Warehouse_B,451,16,80,2025-09-14,24
633,Warehouse_C,374,50,350,2025-09-12,24
633,Warehouse_D,66,29,145,2025-09-11,24
633,Warehouse_E,51,30,180,2025-09-20,24
634,Warehouse_A,67,35,175,2025-09-02,87
634,Warehouse_B,101,49,392,2025-09-15,87
634,Warehouse_C,313,27,135,2025-09-09,87
634,Warehouse_D,55,32,96,2025-09-07,87
634,Warehouse_E,37,34,102,2025-09-21,87
635,Warehouse_A,52,28,224,2025-09-12,73
635,Warehouse_B,395,49,294,2025-09-06,73
635,Warehouse_C,37,46,230,2025-09-18,73
635,Warehouse_D,466,17,85,2025-09-16,73
635,Warehouse_E,92,25,75,2025-09-05,73
636,Warehouse_A,436,17,136,2025-09-03,88
636,Warehouse_B,322,23,138,2025-08-30,88
636,Warehouse_C,466,17,119,2025-09-01,88
636,Warehouse_D,481,48,192,2025-09-24,88
636,Warehouse_E,436,39,234,2025-09-15,88
637,Warehouse_A,189,18,144,2025-09-15,88
637,Warehouse_B,257,33,132,2025-09-28,88
637,Warehouse_C,227,28,224,2025-09-05,88
637,Warehouse_D,157,12,36,2025-09-06,88
637,Warehouse_E,140,22,132,2025-09-15,88
638,Warehouse_A,340,26,130,2025-09-05,36
638,Warehouse_B,465,37,259,2025-09-28,36
638,Warehouse_C,82,27,216,2025-09-15,36
638,Warehouse_D,204,36,288,2025-09-20,36
638,Warehouse_E,321,32,96,2025-09-24,36
639,Warehouse_A,294,46,276,2025-09-26,15
639,Warehouse_B,377,42,294,2025-09-21,15
639,Warehouse_C,127,17,119,2025-09-20,15
639,Warehouse_D,224,18,72,2025-09-02,15
639,Warehouse_E,170,20,160,2025-09-20,15
640,Warehouse_A,268,43,344,2025-09-27,54
640,Warehouse_B,244,16,112,2025-09-07,54
640,Warehouse_C,343,35,140,2025-09-26,54
640,Warehouse_D,155,19,133,2025-09-26,54
640,Warehouse_E,271,31,93,2025-09-16,54
641,Warehouse_A,262,34,136,2025-09-25,82
641,Warehouse_B,469,19,95,2025-09-21,82
641,Warehouse_C,291,13,104,2025-09-12,82
641,Warehouse_D,59,32,224,2025-09-07,82
641,Warehouse_E,239,22,88,2025-09-20,82
642,Warehouse_A,471,45,360,2025-09-06,86
642,Warehouse_B,328,22,176,2025-09-25,86
642,Warehouse_C,312,15,75,2025-09-10,86
642,Warehouse_D,443,26,104,2025-09-10,86
642,Warehouse_E,466,35,245,2025-09-09,86
643,Warehouse_A,145,32,192,2025-08-29,30
643,Warehouse_B,65,47,329,2025-09-12,30
643,Warehouse_C,390,38,152,2025-09-05,30
643,Warehouse_D,392,35,105,2025-09-13,30
643,Warehouse_E,55,43,258,2025-09-02,30
644,Warehouse_A,383,11,77,2025-09-03,7
644,Warehouse_B,226,31,124,2025-09-04,7
644,Warehouse_C,282,30,90,2025-09-06,7
644,Warehouse_D,384,22,88,2025-09-09,7
644,Warehouse_E,8,46,368,2025-09-05,7
645,Warehouse_A,395,39,117,2025-09-21,43
645,Warehouse_B,225,50,200,2025-09-11,43
645,Warehouse_C,278,27,189,2025-08-29,43
645,Warehouse_D,163,43,172,2025-09-07,43
645,Warehouse_E,413,26,104,2025-09-18,43
646,Warehouse_A,491,45,225,2025-09-09,4
646,Warehouse_B,252,21,168,2025-09-05,4
646,Warehouse_C,471,40,240,2025-09-10,4
646,Warehouse_D,46,23,115,2025-09-17,4
646,Warehouse_E,432,13,91,2025-09-19,4
647,Warehouse_A,423,45,180,2025-09-24,80
647,Warehouse_B,197,14,84,2025-09-13,80
647,Warehouse_C,194,26,130,2025-09-15,80
647,Warehouse_D,273,40,280,2025-09-01,80
647,Warehouse_E,156,35,245,2025-09-17,80
648,Warehouse_A,226,34,204,2025-09-02,4
648,Warehouse_B,358,42,336,2025-09-16,4
648,Warehouse_C,380,25,125,2025-09-27,4
648,Warehouse_D,180,44,176,2025-09-04,4
648,Warehouse_E,352,49,147,2025-09-09,4
649,Warehouse_A,334,39,117,2025-09-05,75
649,Warehouse_B,434,29,232,2025-09-15,75
649,Warehouse_C,407,43,172,2025-09-23,75
649,Warehouse_D,77,39,156,2025-09-07,75
649,Warehouse_E,387,33,231,2025-09-04,75
650,Warehouse_A,145,41,123,2025-09-19,74
650,Warehouse_B,339,32,256,2025-09-18,74
650,Warehouse_C,448,25,200,2025-09-19,74
650,Warehouse_D,339,12,36,2025-09-27,74
650,Warehouse_E,294,46,322,2025-09-07,74
651,Warehouse_A,201,36,288,2025-09-05,72
651,Warehouse_B,382,26,156,2025-09-10,72
651,Warehouse_C,310,10,60,2025-09-06,72
651,Warehouse_D,98,40,120,2025-09-06,72
651,Warehouse_E,392,38,304,2025-09-07,72
652,Warehouse_A,139,22,110,2025-09-12,92
652,Warehouse_B,226,32,256,2025-08-31,92
652,Warehouse_C,20,11,88,2025-09-23,92
652,Warehouse_D,449,46,322,2025-09-27,92
652,Warehouse_E,444,48,288,2025-09-18,92
653,Warehouse_A,458,31,217,2025-09-27,43
653,Warehouse_B,146,21,168,2025-09-26,43
653,Warehouse_C,349,34,238,2025-09-18,43
653,Warehouse_D,42,37,148,2025-09-17,43
653,Warehouse_E,251,41,164,2025-09-28,43
654,Warehouse_A,267,47,282,2025-09-01,28
654,Warehouse_B,317,16,128,2025-08-31,28
654,Warehouse_C,259,44,176,2025-09-15,28
654,Warehouse_D,40,37,185,2025-09-17,28
654,Warehouse_E,343,35,245,2025-09-07,28
655,Warehouse_A,114,48,336,2025-09-03,53
655,Warehouse_B,371,18,54,2025-09-16,53
655,Warehouse_C,43,17,119,2025-09-10,53
655,Warehouse_D,173,43,344,2025-09-12,53
655,Warehouse_E,389,20,100,2025-09-24,53
656,Warehouse_A,356,38,304,2025-09-03,59
656,Warehouse_B,440,44,352,2025-09-26,59
656,Warehouse_C,432,12,84,2025-09-21,59
656,Warehouse_D,28,13,39,2025-09-13,59
656,Warehouse_E,426,33,132,2025-08-29,59
657,Warehouse_A,461,40,120,2025-08-29,45
657,Warehouse_B,473,28,112,2025-09-23,45
657,Warehouse_C,241,35,245,2025-09-02,45
657,Warehouse_D,23,25,150,2025-09-23,45
657,Warehouse_E,200,27,135,2025-09-21,45
658,Warehouse_A,117,18,108,2025-09-11,80
658,Warehouse_B,405,43,215,2025-09-17,80
658,Warehouse_C,247,26,208,2025-09-04,80
658,Warehouse_D,300,18,108,2025-09-04,80
658,Warehouse_E,73,41,246,2025-09-05,80
659,Warehouse_A,229,23,69,2025-09-07,96
659,Warehouse_B,68,22,132,2025-09-27,96
659,Warehouse_C,122,16,96,2025-09-17,96
659,Warehouse_D,19,42,252,2025-08-31,96
659,Warehouse_E,190,32,96,2025-09-13,96
660,Warehouse_A,112,46,322,2025-09-06,5
660,Warehouse_B,68,12,60,2025-09-02,5
660,Warehouse_C,442,14,112,2025-09-13,5
660,Warehouse_D,486,39,117,2025-09-12,5
660,Warehouse_E,282,45,270,2025-09-20,5
661,Warehouse_A,304,26,130,2025-08-31,33
661,Warehouse_B,366,21,84,2025-09-25,33
661,Warehouse_C,477,43,129,2025-09-26,33
661,Warehouse_D,143,13,104,2025-08-30,33
661,Warehouse_E,348,40,160,2025-09-25,33
662,Warehouse_A,418,49,147,2025-09-06,17
662,Warehouse_B,352,47,376,2025-08-30,17
662,Warehouse_C,495,38,190,2025-09-04,17
662,Warehouse_D,494,36,288,2025-09-12,17
662,Warehouse_E,112,21,126,2025-09-02,17
663,Warehouse_A,414,40,120,2025-09-20,34
663,Warehouse_B,493,32,256,2025-08-30,34
663,Warehouse_C,222,47,329,2025-09-14,34
663,Warehouse_D,446,36,144,2025-09-01,34
663,Warehouse_E,151,43,258,2025-09-18,34
664,Warehouse_A,128,39,312,2025-09-01,68
664,Warehouse_B,407,18,72,2025-09-22,68
664,Warehouse_C,459,13,52,2025-09-28,68
664,Warehouse_D,386,43,215,2025-08-29,68
664,Warehouse_E,313,24,168,2025-08-31,68
665,Warehouse_A,480,45,270,2025-09-27,58
665,Warehouse_B,183,37,222,2025-09-15,58
665,Warehouse_C,263,13,52,2025-09-03,58
665,Warehouse_D,9,22,110,2025-09-14,58
665,Warehouse_E,464,21,84,2025-09-21,58
666,Warehouse_A,45,18,72,2025-09-14,72
666,Warehouse_B,451,45,135,2025-09-12,72
666,Warehouse_C,450,15,45,2025-09-11,72
666,Warehouse_D,287,42,252,2025-08-30,72
666,Warehouse_E,362,13,52,2025-09-19,72
667,Warehouse_A,141,29,203,2025-09-08,33
667,Warehouse_B,477,12,96,2025-09-14,33
667,Warehouse_C,462,40,160,2025-09-04,33
667,Warehouse_D,256,24,120,2025-09-17,33
667,Warehouse_E,96,35,175,2025-08-29,33
668,Warehouse_A,113,30,210,2025-09-16,72
668,Warehouse_B,282,30,240,2025-09-16,72
668,Warehouse_C,340,42,336,2025-09-22,72
668,Warehouse_D,278,46,138,2025-09-17,72
668,Warehouse_E,22,30,120,2025-08-31,72
669,Warehouse_A,204,42,252,2025-09-15,84
669,Warehouse_B,405,41,246,2025-09-17,84
669,Warehouse_C,209,27,81,2025-09-16,84
669,Warehouse_D,3,10,70,2025-09-22,84
669,Warehouse_E,14,25,150,2025-09-19,84
670,Warehouse_A,451,12,96,2025-08-29,35
670,Warehouse_B,15,50,400,2025-09-04,35
670,Warehouse_C,449,37,296,2025-08-29,35
670,Warehouse_D,114,49,196,2025-09-20,35
670,Warehouse_E,307,27,189,2025-09-06,35
671,Warehouse_A,136,13,52,2025-08-29,51
671,Warehouse_B,51,24,192,2025-09-21,51
671,Warehouse_C,266,22,132,2025-09-07,51
671,Warehouse_D,411,39,195,2025-09-23,51
671,Warehouse_E,282,27,108,2025-09-03,51
672,Warehouse_A,270,30,90,2025-09-14,91
672,Warehouse_B,321,41,205,2025-09-15,91
672,Warehouse_C,168,35,175,2025-09-11,91
672,Warehouse_D,264,26,156,2025-09-10,91
672,Warehouse_E,354,17,119,2025-09-26,91
673,Warehouse_A,198,31,155,2025-09-02,59
673,Warehouse_B,410,37,148,2025-09-16,59
673,Warehouse_C,262,13,65,2025-09-23,59
673,Warehouse_D,131,30,180,2025-09-04,59
673,Warehouse_E,311,31,93,2025-09-14,59
674,Warehouse_A,23,34,272,2025-09-19,72
674,Warehouse_B,295,33,132,2025-09-04,72
674,Warehouse_C,333,41,246,2025-09-26,72
674,Warehouse_D,197,32,160,2025-09-21,72
674,Warehouse_E,71,21,168,2025-09-07,72
675,Warehouse_A,206,37,185,2025-09-23,44
675,Warehouse_B,217,31,93,2025-08-30,44
675,Warehouse_C,297,39,234,2025-09-24,44
675,Warehouse_D,48,18,108,2025-09-15,44
675,Warehouse_E,457,25,125,2025-09-28,44
676,Warehouse_A,163,40,120,2025-09-18,37
676,Warehouse_B,295,16,128,2025-09-05,37
676,Warehouse_C,397,40,280,2025-09-08,37
676,Warehouse_D,249,36,216,2025-09-08,37
676,Warehouse_E,109,29,116,2025-09-11,37
677,Warehouse_A,413,24,96,2025-09-24,70
677,Warehouse_B,106,42,168,2025-09-17,70
677,Warehouse_C,223,20,120,2025-09-05,70
677,Warehouse_D,363,23,138,2025-09-25,70
677,Warehouse_E,44,46,138,2025-09-02,70
678,Warehouse_A,260,19,57,2025-09-05,34
678,Warehouse_B,205,10,50,2025-09-17,34
678,Warehouse_C,152,11,77,2025-09-15,34
678,Warehouse_D,398,50,350,2025-09-23,34
678,Warehouse_E,485,23,184,2025-09-06,34
679,Warehouse_A,425,13,39,2025-09-04,40
679,Warehouse_B,40,23,115,2025-09-11,40
679,Warehouse_C,470,20,120,2025-09-17,40
679,Warehouse_D,375,31,93,2025-09-24,40
679,Warehouse_E,274,38,266,2025-09-04,40
680,Warehouse_A,466,22,110,2025-09-12,38
680,Warehouse_B,381,14,112,2025-09-10,38
680,Warehouse_C,464,31,186,2025-09-25,38
680,Warehouse_D,159,35,140,2025-09-09,38
680,Warehouse_E,243,11,77,2025-09-28,38
681,Warehouse_A,100,31,248,2025-09-17,37
681,Warehouse_B,409,20,160,2025-09-10,37
681,Warehouse_C,232,13,91,2025-09-16,37
681,Warehouse_D,169,11,33,2025-09-14,37
681,Warehouse_E,241,19,114,2025-09-21,37
682,Warehouse_A,108,43,344,2025-09-22,11
682,Warehouse_B,86,47,376,2025-09-13,11
682,Warehouse_C,332,36,252,2025-09-04,11
682,Warehouse_D,48,17,68,2025-09-25,11
682,Warehouse_E,268,44,176,2025-09-21,11
683,Warehouse_A,195,32,256,2025-09-11,9
683,Warehouse_B,309,27,108,2025-09-01,9
683,Warehouse_C,230,42,168,2025-09-11,9
683,Warehouse_D,40,36,180,2025-09-17,9
683,Warehouse_E,116,40,240,2025-09-15,9
684,Warehouse_A,56,26,78,2025-09-11,58
684,Warehouse_B,437,13,39,2025-08-29,58
684,Warehouse_C,122,41,205,2025-09-23,58
684,Warehouse_D,184,44,264,2025-09-26,58
684,Warehouse_E,50,36,216,2025-09-25,58
685,Warehouse_A,156,18,72,2025-09-05,11
685,Warehouse_B,229,33,165,2025-09-25,11
685,Warehouse_C,25,47,235,2025-09-02,11
685,Warehouse_D,315,38,190,2025-09-15,11
685,Warehouse_E,258,31,248,2025-09-19,11
686,Warehouse_A,74,11,66,2025-09-16,78
686,Warehouse_B,226,16,64,2025-09-20,78
686,Warehouse_C,314,27,135,2025-09-21,78
686,Warehouse_D,155,42,210,2025-09-01,78
686,Warehouse_E,135,19,57,2025-09-06,78
687,Warehouse_A,394,46,322,2025-09-08,95
687,Warehouse_B,339,37,111,2025-09-03,95
687,Warehouse_C,292,41,287,2025-09-20,95
687,Warehouse_D,357,42,168,2025-09-12,95
687,Warehouse_E,288,22,154,2025-09-23,95
688,Warehouse_A,353,29,116,2025-09-07,56
688,Warehouse_B,335,42,126,2025-09-26,56
688,Warehouse_C,69,22,176,2025-09-15,56
688,Warehouse_D,81,47,376,2025-09-22,56
688,Warehouse_E,279,19,133,2025-09-12,56
689,Warehouse_A,232,38,228,2025-09-11,24
689,Warehouse_B,373,41,164,2025-09-25,24
689,Warehouse_C,497,24,120,2025-08-31,24
689,Warehouse_D,6,24,120,2025-09-13,24
689,Warehouse_E,132,25,100,2025-08-30,24
690,Warehouse_A,296,31,93,2025-09-02,36
690,Warehouse_B,332,22,154,2025-09-14,36
690,Warehouse_C,270,42,252,2025-09-21,36
690,Warehouse_D,1,26,78,2025-09-14,36
690,Warehouse_E,148,16,112,2025-09-12,36
691,Warehouse_A,256,42,294,2025-08-31,48
691,Warehouse_B,484,35,210,2025-09-21,48
691,Warehouse_C,51,43,172,2025-09-16,48
691,Warehouse_D,243,28,168,2025-09-07,48
691,Warehouse_E,103,25,200,2025-09-03,48
692,Warehouse_A,348,13,52,2025-09-19,91
692,Warehouse_B,447,47,235,2025-09-16,91
692,Warehouse_C,236,12,48,2025-09-03,91
692,Warehouse_D,441,41,246,2025-09-11,91
692,Warehouse_E,4,50,300,2025-09-13,91
693,Warehouse_A,17,26,182,2025-09-27,44
693,Warehouse_B,100,44,176,2025-09-19,44
693,Warehouse_C,422,22,176,2025-09-28,44
693,Warehouse_D,222,49,147,2025-09-03,44
693,Warehouse_E,126,30,240,2025-08-29,44
694,Warehouse_A,181,34,170,2025-09-05,32
694,Warehouse_B,39,34,204,2025-08-30,32
694,Warehouse_C,94,13,91,2025-09-28,32
694,Warehouse_D,222,46,138,2025-09-24,32
694,Warehouse_E,86,16,112,2025-09-09,32
695,Warehouse_A,268,11,44,2025-09-07,64
695,Warehouse_B,73,37,148,2025-09-26,64
695,Warehouse_C,7,15,60,2025-09-03,64
695,Warehouse_D,260,45,135,2025-09-11,64
695,Warehouse_E,349,36,144,2025-09-09,64
696,Warehouse_A,328,34,272,2025-09-15,56
696,Warehouse_B,87,48,192,2025-09-22,56
696,Warehouse_C,60,46,138,2025-09-08,56
696,Warehouse_D,84,21,126,2025-09-15,56
696,Warehouse_E,226,32,160,2025-09-17,56
697,Warehouse_A,113,44,176,2025-09-13,41
697,Warehouse_B,335,23,184,2025-08-31,41
697,Warehouse_C,164,40,280,2025-09-04,41
697,Warehouse_D,373,49,343,2025-09-13,41
697,Warehouse_E,344,25,125,2025-08-31,41
698,Warehouse_A,413,35,245,2025-09-06,89
698,Warehouse_B,318,25,175,2025-09-25,89
698,Warehouse_C,282,31,124,2025-09-25,89
698,Warehouse_D,457,26,156,2025-09-10,89
698,Warehouse_E,402,30,210,2025-09-10,89
699,Warehouse_A,101,45,270,2025-09-10,20
699,Warehouse_B,108,45,180,2025-09-02,20
699,Warehouse_C,346,12,48,2025-08-31,20
699,Warehouse_D,491,45,225,2025-09-05,20
699,Warehouse_E,418,26,156,2025-09-05,20
700,Warehouse_A,79,43,301,2025-09-02,66
700,Warehouse_B,191,49,392,2025-09-20,66
700,Warehouse_C,400,18,54,2025-09-25,66
700,Warehouse_D,413,27,216,2025-09-18,66
700,Warehouse_E,384,42,210,2025-09-16,66
701,Warehouse_A,61,46,276,2025-08-31,52
701,Warehouse_B,465,42,126,2025-09-02,52
701,Warehouse_C,150,45,360,2025-09-25,52
701,Warehouse_D,402,42,294,2025-09-08,52
701,Warehouse_E,379,10,40,2025-09-10,52
702,Warehouse_A,20,16,112,2025-09-04,87
702,Warehouse_B,448,15,105,2025-09-26,87
702,Warehouse_C,437,26,78,2025-09-14,87
702,Warehouse_D,331,18,126,2025-09-20,87
702,Warehouse_E,283,44,176,2025-09-26,87
703,Warehouse_A,268,14,42,2025-09-27,69
703,Warehouse_B,453,41,328,2025-09-28,69
703,Warehouse_C,450,33,264,2025-08-31,69
703,Warehouse_D,413,41,164,2025-09-13,69
703,Warehouse_E,245,25,100,2025-09-10,69
704,Warehouse_A,387,42,252,2025-09-25,27
704,Warehouse_B,143,12,84,2025-09-08,27
704,Warehouse_C,202,14,98,2025-09-12,27
704,Warehouse_D,147,25,200,2025-09-04,27
704,Warehouse_E,359,21,84,2025-09-01,27
705,Warehouse_A,14,22,88,2025-08-30,63
705,Warehouse_B,186,29,145,2025-09-27,63
705,Warehouse_C,277,17,68,2025-09-13,63
705,Warehouse_D,414,20,160,2025-09-13,63
705,Warehouse_E,362,40,240,2025-09-05,63
706,Warehouse_A,126,16,48,2025-09-07,7
706,Warehouse_B,162,14,56,2025-09-15,7
706,Warehouse_C,412,35,175,2025-09-25,7
706,Warehouse_D,400,25,75,2025-09-15,7
706,Warehouse_E,242,48,144,2025-09-03,7
707,Warehouse_A,106,24,168,2025-09-20,91
707,Warehouse_B,486,24,192,2025-09-19,91
707,Warehouse_C,372,35,140,2025-09-07,91
