order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_price
1349,801,758,3,391.53,0.0,1174.59
1350,802,87,2,15.98,1.23,29.5
1351,803,800,4,401.84,0.0,1607.36
1352,803,1137,5,137.78,0.0,688.9
1353,804,529,2,127.52,0.0,255.04
1354,804,701,4,832.09,0.0,3328.36
1355,804,337,3,12.94,0.0,38.82
1356,805,1174,3,20.43,0.0,61.29
1357,806,984,4,74.17,0.0,296.68
1358,806,878,2,49.51,0.0,99.02
1359,806,653,1,176.02,0.0,176.02
1360,807,39,4,53.46,10.71,171.0
1361,808,339,2,22.01,0.0,44.02
1362,808,882,2,9.29,0.0,18.58
1363,808,623,1,1010.99,0.0,1010.99
1364,809,275,5,32.38,0.0,161.9
1365,809,940,1,64.38,0.0,64.38
1366,809,779,1,6.77,0.0,6.77
1367,809,1003,1,31.94,5.63,26.31
1368,810,527,4,487.89,0.0,1951.56
1369,811,782,5,1207.15,0.0,6035.75
1370,811,95,3,7.17,0.83,19.02
1371,812,318,4,10.22,0.0,40.88
1372,812,467,4,191.94,2.14,759.2
1373,813,92,2,665.84,0.0,1331.68
1374,814,541,4,188.78,0.0,755.12
1375,814,988,1,442.68,0.0,442.68
1376,815,671,2,33.56,0.0,67.12
1377,816,169,3,229.48,0.0,688.44
1378,818,998,2,103.26,0.0,206.52
1379,819,223,3,91.48,0.0,274.44
1380,819,830,4,11.41,0.0,45.64
1381,819,381,1,99.47,0.0,99.47
1382,820,961,5,54.66,15.57,195.45
1383,821,38,2,113.19,0.0,226.38
1384,821,114,5,15.54,0.0,77.7
1385,821,956,5,167.54,5.09,812.25
1386,821,1044,1,76.73,0.0,76.73
1387,822,1159,5,215.45,0.0,1077.25
1388,822,730,3,224.37,20.92,610.35
1389,822,485,5,29.08,0.0,145.4
1390,823,469,3,31.22,0.0,93.66
1391,823,876,5,104.36,0.0,521.8
1392,823,224,5,151.54,0.0,757.7
1393,824,286,5,229.6,0.0,1148.0
1394,824,255,4,12.67,0.0,50.68
1395,826,142,4,932.65,0.0,3730.6
1396,826,741,3,31.85,0.0,95.55
1397,826,351,1,15.84,1.39,14.45
1398,826,800,1,401.84,0.0,401.84
1399,827,650,3,76.15,13.99,186.48
1400,827,911,3,113.92,3.06,332.58
1401,827,52,1,37.53,0.0,37.53
1402,828,705,3,360.52,10.63,1049.67
1403,829,980,4,229.58,12.77,867.24
1404,829,609,5,21.97,0.0,109.85
1405,829,1178,3,73.25,0.54,218.13
1406,830,591,3,25.31,0.0,75.93
1407,830,581,1,511.3,0.0,511.3
1408,830,871,5,225.73,0.0,1128.65
1409,830,1038,4,67.02,0.0,268.08
1410,833,1128,2,26.85,0.0,53.7
1411,833,487,2,17.13,0.0,34.26
1412,834,280,1,36.6,0.0,36.6
1413,835,287,3,12.87,0.0,38.61
1414,835,1153,2,30.68,0.0,61.36
1415,836,249,4,69.9,0.0,279.6
1416,837,971,5,13.49,0.0,67.45
1417,837,805,5,111.29,0.0,556.45
1418,838,692,3,36.71,0.0,110.13
1419,838,755,2,1574.4,0.0,3148.8
1420,838,571,3,9.34,0.0,28.02
1421,839,125,3,23.01,0.0,69.03
1422,839,1138,5,290.45,0.0,1452.25
1423,839,1192,1,12.36,0.0,12.36
1424,840,544,3,455.48,0.0,1366.44
1425,841,206,3,235.7,0.0,707.1
1426,841,1021,4,11.03,0.95,40.32
1427,841,414,1,670.55,0.0,670.55
1428,841,926,5,20.96,0.0,104.8
1429,842,290,1,371.94,0.0,371.94
1430,842,1062,3,315.88,0.0,947.64
1431,842,203,3,54.44,0.0,163.32
1432,843,1018,1,144.41,0.0,144.41
1433,844,364,5,1351.42,316.72,5173.5
1434,844,976,3,93.31,0.0,279.93
1435,846,238,1,43.82,12.57,31.25
1436,846,1028,1,592.59,0.0,592.59
1437,847,582,4,659.26,0.0,2637.04
1438,848,714,3,1075.85,0.0,3227.55
1439,849,675,3,938.39,0.0,2815.17
1440,850,507,2,91.5,0.0,183.0
1441,850,710,5,114.84,0.0,574.2
1442,851,1181,1,77.01,0.0,77.01
1443,852,903,4,59.04,0.0,236.16
1444,852,1044,5,76.73,0.0,383.65
1445,852,1002,5,280.46,0.0,1402.3
1446,852,263,4,63.41,0.0,253.64
1447,853,1028,1,592.59,0.0,592.59
1448,853,1137,5,137.78,0.0,688.9
1449,853,556,3,9.26,0.0,27.78
1450,853,885,2,33.37,0.0,66.74
1451,854,575,4,44.94,0.0,179.76
1452,855,1197,3,87.4,24.09,189.93
1453,856,214,2,119.75,0.0,239.5
1454,857,283,2,1298.29,0.0,2596.58
1455,857,1107,2,141.81,0.0,283.62
1456,858,128,1,10.62,0.86,9.76
1457,859,473,5,75.39,0.0,376.95
1458,860,70,3,31.71,0.0,95.13
1459,860,62,4,58.78,0.0,235.12
1460,861,662,5,147.8,0.0,739.0
1461,861,1116,5,871.72,0.0,4358.6
1462,861,936,4,32.65,0.0,130.6
1463,861,989,2,361.34,0.0,722.68
1464,862,820,4,120.05,0.0,480.2
1465,863,235,3,1233.81,0.0,3701.43
1466,865,698,5,95.91,10.32,427.95
1467,865,757,3,11.21,3.36,23.55
1468,865,314,2,1180.16,212.62,1935.08
1469,865,184,2,298.33,13.92,568.82
1470,866,194,1,101.51,0.0,101.51
1471,867,8,1,46.2,0.0,46.2
1472,869,174,2,148.88,0.0,297.76
1473,869,198,5,20.24,0.2,100.2
1474,870,879,4,34.35,0.0,137.4
1475,870,1012,5,23.56,0.0,117.8
1476,872,993,1,58.39,0.0,58.39
1477,872,579,4,424.33,0.0,1697.32
1478,872,929,4,637.92,0.0,2551.68
1479,873,335,4,47.13,0.0,188.52
1480,873,216,4,963.49,0.0,3853.96
1481,874,710,2,114.84,0.0,229.68
1482,874,741,1,31.85,0.0,31.85
1483,875,16,5,212.03,0.0,1060.15
1484,876,124,1,7.24,0.0,7.24
1485,876,663,4,64.62,5.69,235.72
1486,876,74,1,650.05,178.0,472.05
1487,877,1054,3,59.49,10.64,146.55
1488,878,34,5,247.16,0.0,1235.8
1489,879,331,4,1359.56,0.0,5438.24
1490,879,684,5,334.62,0.0,1673.1
1491,881,327,3,390.97,0.0,1172.91
1492,883,731,2,42.7,0.0,85.4
1493,883,306,5,8.89,2.18,33.55
1494,883,594,3,30.29,0.0,90.87
1495,884,248,3,60.55,0.0,181.65
1496,884,150,5,1190.24,0.0,5951.2
1497,885,948,1,214.99,0.0,214.99
1498,885,623,2,1010.99,3.31,2015.36
1499,885,579,5,424.33,83.56,1703.85
1500,886,58,4,64.72,2.15,250.28
1501,886,923,2,42.73,0.0,85.46
1502,886,949,3,798.62,0.0,2395.86
1503,886,732,3,39.5,0.0,118.5
1504,887,1012,5,23.56,4.98,92.9
1505,888,839,4,1073.51,0.0,4294.04
1506,888,59,1,88.51,0.0,88.51
1507,888,908,4,40.54,0.0,162.16
1508,889,756,3,1380.72,0.0,4142.16
1509,891,55,1,34.58,0.0,34.58
1510,891,393,1,262.24,39.44,222.8
1511,892,64,2,41.45,0.0,82.9
1512,894,616,3,366.4,0.0,1099.2
1513,895,319,3,22.93,0.0,68.79
1514,896,861,5,67.81,0.0,339.05
1515,896,1108,4,18.39,0.0,73.56
1516,897,643,4,20.2,0.0,80.8
1517,898,1159,4,215.45,0.0,861.8
1518,899,190,1,134.24,31.25,102.99
1519,899,407,4,7.22,0.78,25.76
1520,900,1180,2,42.63,0.0,85.26
1521,901,631,3,37.29,3.44,101.55
1522,901,767,5,134.41,0.0,672.05
1523,902,677,1,144.18,0.0,144.18
1524,902,79,1,5.08,0.0,5.08
1525,903,1188,2,92.55,21.94,141.22
1526,904,76,4,252.17,0.0,1008.68
1527,904,1042,1,830.7,0.0,830.7
1528,904,471,4,134.19,0.0,536.76
1529,905,803,5,608.55,0.0,3042.75
1530,906,771,5,1135.53,0.0,5677.65
1531,906,1057,3,337.96,13.11,974.55
1532,906,1021,5,11.03,0.0,55.15
1533,908,341,1,496.47,0.0,496.47
1534,911,474,4,15.09,0.0,60.36
1535,911,636,2,199.01,42.38,313.26
1536,911,705,3,360.52,80.21,840.93
1537,912,1140,4,130.1,0.0,520.4
1538,913,471,1,134.19,0.0,134.19
1539,913,609,4,21.97,0.46,86.04
1540,914,334,3,116.83,0.0,350.49
1541,914,500,5,176.78,0.0,883.9
1542,915,783,5,11.88,0.0,59.4
1543,915,1082,2,63.46,0.0,126.92
1544,915,792,2,578.4,0.0,1156.8
1545,915,454,2,297.84,0.0,595.68
1546,916,454,1,297.84,0.0,297.84
1547,916,958,3,831.77,116.18,2146.77
1548,917,288,2,228.23,3.15,450.16
1549,917,1117,5,162.24,0.0,811.2
1550,917,685,2,8.78,0.0,17.56
1551,918,30,3,9.08,0.0,27.24
1552,918,1133,5,45.55,0.0,227.75
1553,919,408,4,24.53,4.53,80.0
1554,919,131,2,27.64,0.0,55.28
1555,919,1184,3,7.8,0.0,23.4
1556,920,1137,2,137.78,0.0,275.56
1557,921,754,3,157.92,0.0,473.76
1558,922,787,3,377.19,0.0,1131.57
1559,922,1117,2,162.24,0.7,323.08
1560,923,859,3,13.35,0.66,38.07
1561,923,287,1,12.87,0.0,12.87
1562,923,636,5,199.01,52.73,731.4
1563,923,125,5,23.01,0.0,115.05
1564,924,207,1,10.26,1.31,8.95
1565,924,77,5,279.26,0.0,1396.3
1566,925,1076,5,104.43,0.0,522.15
1567,927,163,2,407.57,114.78,585.58
1568,927,90,1,8.07,1.59,6.48
1569,927,1047,3,499.76,0.0,1499.28
1570,927,119,2,1127.61,0.0,2255.22
1571,927,838,3,137.4,0.0,412.2
1572,929,667,3,70.45,0.0,211.35
1573,929,242,2,450.24,54.32,791.84
1574,929,204,1,721.01,180.21,540.8
1575,930,1180,2,42.63,0.0,85.26
1576,932,724,1,282.54,0.0,282.54
1577,933,658,5,51.27,1.21,250.3
1578,935,513,2,214.08,0.0,428.16
1579,936,900,3,1310.53,0.0,3931.59
1580,936,974,3,1067.75,0.0,3203.25
1581,937,448,1,40.5,0.0,40.5
1582,937,274,4,972.2,0.0,3888.8
1583,937,768,2,740.65,0.0,1481.3
1584,938,267,1,18.37,0.0,18.37
1585,939,708,3,142.79,0.0,428.37
1586,939,675,4,938.39,0.0,3753.56
1587,940,660,1,93.1,0.0,93.1
1588,940,640,3,33.23,0.0,99.69
1589,941,359,4,173.67,0.0,694.68
1590,942,1022,3,62.24,0.0,186.72
1591,942,132,1,79.01,0.0,79.01
1592,942,533,2,280.23,0.0,560.46
1593,942,108,4,71.64,0.0,286.56
1594,943,288,2,228.23,0.0,456.46
1595,944,564,4,114.27,0.0,457.08
1596,944,674,3,891.49,0.0,2674.47
1597,944,540,2,28.54,0.0,57.08
1598,945,702,2,373.41,0.0,746.82
1599,946,352,3,391.58,0.0,1174.74
1600,946,732,1,39.5,0.0,39.5
1601,946,597,3,993.97,84.1,2729.61
1602,946,369,3,791.48,0.0,2374.44
1603,946,259,1,1336.2,0.0,1336.2
1604,947,1087,3,207.2,0.0,621.6
1605,948,1151,5,135.1,0.0,675.5
1606,951,781,1,14.63,0.0,14.63
1607,952,780,2,107.28,31.64,151.28
1608,952,365,4,1717.84,0.0,6871.36
1609,953,8,1,46.2,0.0,46.2
1610,954,132,5,79.01,0.0,395.05
1611,954,486,5,892.52,0.0,4462.6
1612,956,599,5,93.51,0.0,467.55
1613,956,606,2,213.81,35.66,356.3
1614,957,893,5,117.86,0.0,589.3
1615,957,1108,1,18.39,0.0,18.39
1616,958,495,5,279.59,0.0,1397.95
1617,958,49,1,432.73,0.0,432.73
1618,958,151,4,73.77,19.5,217.08
1619,958,632,4,1481.37,0.0,5925.48
1620,959,57,5,173.84,0.0,869.2
1621,959,399,4,568.8,0.0,2275.2
1622,960,989,5,361.34,0.0,1806.7
1623,960,677,4,144.18,0.0,576.72
1624,960,650,1,76.15,0.0,76.15
1625,961,1076,3,104.43,16.16,264.81
1626,961,57,4,173.84,0.0,695.36
1627,962,40,1,45.9,0.0,45.9
1628,962,691,3,15.76,0.0,47.28
1629,962,1184,3,7.8,0.0,23.4
1630,964,982,3,189.01,0.0,567.03
1631,965,48,5,94.2,0.0,471.0
1632,968,1133,5,45.55,0.0,227.75
1633,969,109,4,240.99,0.0,963.96
1634,970,1160,4,15.44,0.0,61.76
1635,970,834,5,978.2,0.0,4891.0
1636,970,973,3,26.91,0.0,80.73
1637,971,741,3,31.85,2.41,88.32
1638,973,160,4,283.57,0.0,1134.28
1639,973,399,4,568.8,0.0,2275.2
1640,973,183,4,18.01,0.0,72.04
1641,974,265,2,84.28,24.97,118.62
1642,975,413,3,64.41,0.0,193.23
1643,975,370,4,12.25,0.0,49.0
1644,975,434,5,97.96,0.0,489.8
1645,975,955,4,28.27,0.0,113.08
1646,975,246,3,95.71,0.0,287.13
1647,976,606,5,213.81,0.0,1069.05
1648,976,678,4,39.2,1.25,151.8
1649,976,252,5,67.7,0.0,338.5
1650,976,51,3,17.47,0.76,50.13
1651,977,996,1,37.74,5.88,31.86
1652,977,953,4,104.86,0.0,419.44
1653,977,750,5,184.09,0.0,920.45
1654,978,93,1,35.94,0.0,35.94
1655,978,862,1,1386.93,0.0,1386.93
1656,978,614,4,1024.02,0.0,4096.08
1657,978,118,1,82.91,0.0,82.91
1658,979,116,2,517.29,0.0,1034.58
1659,979,976,4,93.31,15.77,310.16
1660,980,518,3,215.06,0.0,645.18
1661,981,1013,3,199.2,0.0,597.6
1662,981,429,4,19.42,4.99,57.72
1663,982,476,5,1471.46,0.0,7357.3
1664,982,551,2,44.52,5.94,77.16
1665,982,866,4,761.58,0.0,3046.32
1666,983,807,1,7.58,0.0,7.58
1667,983,549,4,14.17,0.0,56.68
1668,983,499,3,4.13,0.0,12.39
1669,984,905,3,1352.36,0.0,4057.08
1670,984,148,4,195.36,0.0,781.44
1671,985,1022,4,62.24,0.0,248.96
1672,986,810,3,466.48,0.0,1399.44
1673,987,498,1,44.99,0.0,44.99
1674,987,169,5,229.48,0.0,1147.4
1675,987,24,4,49.97,0.0,199.88
1676,988,703,3,1307.1,0.0,3921.3
1677,989,571,1,9.34,0.0,9.34
1678,989,111,5,47.01,0.0,235.05
1679,989,1046,4,396.96,35.56,1445.6
1680,990,634,5,131.11,0.0,655.55
1681,990,757,5,11.21,0.0,56.05
1682,991,742,2,112.85,0.0,225.7
1683,991,967,5,1054.32,0.0,5271.6
1684,992,1168,1,319.83,0.0,319.83
1685,992,887,4,123.38,6.17,468.84
1686,992,1062,5,315.88,0.0,1579.4
1687,992,1110,5,169.28,0.0,846.4
1688,993,859,5,13.35,0.0,66.75
1689,993,400,4,1128.07,190.03,3752.16
1690,993,955,4,28.27,0.0,113.08
1691,993,112,1,12.53,0.0,12.53
1692,993,1021,2,11.03,0.0,22.06
1693,994,873,2,126.24,0.0,252.48
1694,995,178,1,66.83,19.15,47.68
1695,996,1189,2,106.78,0.0,213.56
1696,996,1171,1,1387.87,89.43,1298.44
1697,997,720,3,478.2,0.0,1434.6
1698,997,386,1,95.29,0.0,95.29
1699,998,1150,3,79.4,0.0,238.2
1700,998,834,3,978.2,7.03,2913.51
1701,998,259,5,1336.2,0.0,6681.0
1702,998,382,1,136.49,0.0,136.49
1703,998,512,5,1910.2,0.0,9551.0
1704,999,233,1,259.49,0.0,259.49
1705,999,518,3,215.06,59.01,468.15
1706,999,780,1,107.28,0.0,107.28
1707,999,320,5,13.23,0.0,66.15
1708,1001,1136,1,198.34,0.0,198.34
1709,1001,424,3,18.36,0.0,55.08
1710,1002,447,5,35.66,5.29,151.85
1711,1002,127,3,75.28,0.0,225.84
1712,1002,340,5,27.41,0.0,137.05
1713,1003,20,5,36.79,0.0,183.95
1714,1003,90,5,8.07,2.32,28.75
1715,1003,471,3,134.19,0.0,402.57
1716,1005,124,3,7.24,0.0,21.72
1717,1005,82,4,1258.49,0.0,5033.96
1718,1007,98,2,105.85,25.11,161.48
1719,1007,541,4,188.78,0.0,755.12
1720,1007,14,3,83.9,8.42,226.44
1721,1008,990,3,890.51,0.0,2671.53
1722,1009,82,4,1258.49,0.0,5033.96
1723,1010,1090,5,35.25,0.0,176.25
1724,1011,901,1,7.36,0.0,7.36
1725,1011,343,4,234.56,0.0,938.24
1726,1011,235,1,1233.81,0.0,1233.81
1727,1012,536,1,17.34,2.25,15.09
1728,1014,129,1,8.96,1.71,7.25
1729,1015,588,1,32.25,0.0,32.25
1730,1015,501,1,73.56,9.04,64.52
1731,1015,372,4,19.13,0.0,76.52
1732,1017,25,1,893.21,0.0,893.21
1733,1017,862,4,1386.93,0.0,5547.72
1734,1017,215,2,466.6,0.0,933.2
1735,1018,496,4,358.89,0.0,1435.56
1736,1019,573,1,1375.33,156.66,1218.67
1737,1019,309,1,339.91,0.0,339.91
1738,1020,12,1,89.85,0.0,89.85
1739,1021,844,3,420.77,0.0,1262.31
1740,1022,833,3,86.72,8.95,233.31
1741,1022,679,4,93.28,0.0,373.12
1742,1024,682,3,507.84,87.33,1261.53
1743,1024,729,4,48.85,0.0,195.4
1744,1024,277,4,36.77,3.06,134.84
1745,1025,153,4,28.71,0.0,114.84
1746,1025,876,2,104.36,0.0,208.72
1747,1025,766,2,89.79,23.2,133.18
1748,1025,209,5,35.58,0.0,177.9
1749,1025,26,4,327.93,0.0,1311.72
1750,1026,158,4,177.47,11.22,665.0
1751,1028,49,3,432.73,0.0,1298.19
1752,1029,674,5,891.49,0.0,4457.45
1753,1029,257,4,94.4,0.0,377.6
1754,1031,846,2,144.62,0.0,289.24
1755,1032,574,2,57.24,0.0,114.48
1756,1033,152,1,86.25,0.0,86.25
1757,1034,405,1,32.84,0.0,32.84
1758,1034,1026,4,85.01,0.0,340.04
1759,1035,1194,5,1685.11,299.78,6926.65
1760,1035,174,4,148.88,23.12,503.04
1761,1035,350,2,41.35,0.0,82.7
1762,1036,277,4,36.77,8.24,114.12
1763,1037,94,2,117.64,0.0,235.28
1764,1037,472,1,653.6,0.0,653.6
1765,1037,1121,3,12.41,0.0,37.23
1766,1038,4,2,45.73,0.0,91.46
1767,1038,718,3,51.6,0.0,154.8
1768,1039,96,1,6.53,0.0,6.53
1769,1039,716,3,208.89,1.77,621.36
1770,1039,192,5,29.82,0.0,149.1
1771,1040,360,3,164.92,0.0,494.76
1772,1040,748,3,84.17,5.61,235.68
1773,1040,47,3,33.82,0.0,101.46
1774,1041,418,3,42.77,0.0,128.31
1775,1041,7,4,58.63,0.0,234.52
1776,1041,620,2,45.25,0.0,90.5
1777,1042,609,5,21.97,0.59,106.9
1778,1043,1108,1,18.39,0.0,18.39
1779,1043,914,2,74.05,0.0,148.1
1780,1043,36,4,96.77,0.0,387.08
1781,1044,103,4,483.38,0.0,1933.52
1782,1044,896,5,148.04,0.0,740.2
1783,1046,164,4,86.35,0.0,345.4
1784,1046,979,3,58.5,0.0,175.5
1785,1046,758,4,391.53,0.0,1566.12
1786,1047,181,4,153.54,0.0,614.16
1787,1048,427,1,116.99,0.0,116.99
1788,1048,113,5,56.24,15.47,203.85
1789,1048,1025,3,106.51,0.0,319.53
1790,1048,943,2,4.79,1.12,7.34
1791,1049,256,4,327.98,0.0,1311.92
1792,1050,278,3,24.63,1.0,70.89
1793,1051,279,3,47.67,0.0,143.01
1794,1051,790,2,33.02,3.95,58.14
1795,1052,828,3,36.02,0.0,108.06
1796,1053,1119,5,448.03,7.09,2204.7
1797,1055,321,1,35.52,0.0,35.52
1798,1055,365,5,1717.84,188.48,7646.8
1799,1055,747,3,59.64,0.0,178.92
1800,1056,114,5,15.54,0.0,77.7
1801,1057,614,2,1024.02,0.0,2048.04
1802,1057,784,3,176.19,0.0,528.57
1803,1058,935,1,12.31,1.69,10.62
1804,1058,1061,5,543.58,0.0,2717.9
1805,1059,1,1,540.49,0.0,540.49
1806,1065,723,1,5.82,0.0,5.82
1807,1065,94,5,117.64,0.0,588.2
1808,1066,805,2,111.29,0.0,222.58
1809,1066,277,3,36.77,0.0,110.31
1810,1067,799,2,149.34,0.0,298.68
1811,1068,921,1,136.13,28.52,107.61
1812,1068,263,3,63.41,13.85,148.68
1813,1068,589,1,11.26,0.0,11.26
1814,1068,1017,5,247.07,0.0,1235.35
1815,1068,235,3,1233.81,70.77,3489.12
1816,1070,533,2,280.23,0.0,560.46
1817,1070,699,1,11.0,0.0,11.0
1818,1070,156,5,1465.67,0.0,7328.35
1819,1071,325,3,1036.3,0.0,3108.9
1820,1071,689,2,84.45,0.0,168.9
1821,1073,584,4,31.81,3.74,112.28
1822,1074,1125,2,71.33,0.0,142.66
1823,1075,859,5,13.35,2.59,53.8
1824,1076,760,2,722.72,9.59,1426.26
1825,1076,409,2,34.06,3.63,60.86
1826,1076,567,5,297.44,6.32,1455.6
1827,1077,121,5,196.12,34.1,810.1
1828,1078,455,4,50.65,0.0,202.6
1829,1078,198,3,20.24,0.0,60.72
1830,1078,148,5,195.36,3.7,958.3
1831,1079,539,3,346.84,0.0,1040.52
1832,1079,165,4,64.34,0.0,257.36
1833,1079,293,2,55.97,0.0,111.94
1834,1080,849,2,32.1,0.0,64.2
1835,1081,404,3,58.36,0.0,175.08
1836,1083,899,3,59.43,0.0,178.29
1837,1083,466,2,280.04,0.0,560.08
1838,1083,535,5,11.7,0.0,58.5
1839,1084,120,2,16.26,3.24,26.04
1840,1084,991,2,152.76,36.81,231.9
1841,1084,975,1,380.25,0.0,380.25
1842,1084,347,2,17.08,0.0,34.16
1843,1086,825,4,21.58,0.0,86.32
1844,1087,398,5,142.73,8.62,670.55
1845,1088,789,4,5.79,0.0,23.16
1846,1088,201,1,115.5,0.0,115.5
1847,1089,339,3,22.01,2.54,58.41
1848,1089,1022,1,62.24,0.0,62.24
1849,1090,644,1,194.59,0.0,194.59
1850,1091,272,5,56.34,0.0,281.7
1851,1093,936,3,32.65,0.0,97.95
1852,1093,481,3,82.63,0.0,247.89
1853,1094,160,1,283.57,25.2,258.37
1854,1095,944,2,233.57,0.0,467.14
1855,1096,690,2,62.76,0.0,125.52
1856,1097,422,4,31.99,0.0,127.96
1857,1097,369,3,791.48,105.21,2058.81
1858,1098,103,1,483.38,0.0,483.38
1859,1099,519,3,18.92,0.0,56.76
1860,1099,1104,5,1094.33,314.71,3898.1
1861,1101,729,2,48.85,0.0,97.7
1862,1102,802,4,55.2,3.29,207.64
1863,1102,303,3,762.04,0.0,2286.12
1864,1103,1135,1,55.28,0.0,55.28
1865,1103,997,1,94.39,0.0,94.39
1866,1105,386,5,95.29,24.75,352.7
1867,1106,168,5,19.29,0.0,96.45
1868,1106,158,2,177.47,0.0,354.94
1869,1107,504,2,42.14,11.66,60.96
1870,1107,1134,5,25.08,0.0,125.4
1871,1108,661,5,58.92,0.0,294.6
1872,1108,1114,2,70.17,0.0,140.34
1873,1108,549,4,14.17,0.0,56.68
1874,1109,6,1,721.28,0.0,721.28
1875,1109,304,2,34.97,2.07,65.8
1876,1110,912,5,215.14,0.0,1075.7
1877,1110,164,2,86.35,0.0,172.7
1878,1110,1122,2,68.69,0.0,137.38
1879,1111,1189,4,106.78,0.0,427.12
1880,1112,825,2,21.58,0.0,43.16
1881,1112,1062,5,315.88,0.0,1579.4
1882,1113,965,3,15.27,0.0,45.81
1883,1114,872,5,21.18,0.0,105.9
1884,1115,1101,3,57.18,9.52,142.98
1885,1116,201,3,115.5,0.0,346.5
1886,1116,1028,1,592.59,0.0,592.59
1887,1117,499,2,4.13,0.0,8.26
1888,1117,300,4,242.6,0.0,970.4
1889,1118,713,5,635.05,0.0,3175.25
1890,1118,983,2,913.86,0.0,1827.72
1891,1118,406,3,16.4,0.0,49.2
1892,1118,523,2,17.08,0.0,34.16
1893,1119,1191,4,55.27,0.0,221.08
1894,1119,64,3,41.45,0.0,124.35
1895,1119,1073,5,206.8,0.0,1034.0
1896,1120,453,5,179.97,0.0,899.85
1897,1120,1147,4,117.36,0.0,469.44
1898,1120,970,4,14.58,3.08,46.0
1899,1121,286,1,229.6,0.0,229.6
1900,1122,986,4,1769.21,0.0,7076.84
1901,1122,1056,5,35.62,0.0,178.1
1902,1123,1008,3,103.67,0.0,311.01
1903,1123,1146,3,60.26,0.0,180.78
1904,1124,898,1,540.39,0.0,540.39
1905,1124,125,1,23.01,0.0,23.01
1906,1125,548,5,888.77,0.0,4443.85
1907,1125,452,4,79.9,0.0,319.6
1908,1125,768,2,740.65,0.0,1481.3
1909,1127,357,3,34.76,0.0,104.28
1910,1127,1071,1,19.46,0.0,19.46
1911,1127,411,2,66.85,0.0,133.7
1912,1128,312,3,94.79,0.0,284.37
1913,1128,649,3,43.32,0.0,129.96
1914,1129,640,2,33.23,0.0,66.46
1915,1129,177,1,881.74,0.0,881.74
1916,1129,1133,3,45.55,0.0,136.65
1917,1129,889,1,977.21,0.0,977.21
1918,1129,927,5,1023.13,0.0,5115.65
1919,1130,476,2,1471.46,0.0,2942.92
1920,1130,220,3,38.08,0.0,114.24
1921,1130,712,4,4.2,0.12,16.32
1922,1132,88,3,127.01,0.0,381.03
1923,1132,1104,1,1094.33,0.0,1094.33
1924,1133,1002,3,280.46,0.0,841.38
1925,1135,919,5,53.48,3.19,251.45
1926,1135,1104,5,1094.33,0.0,5471.65
1927,1136,314,2,1180.16,0.0,2360.32
1928,1137,805,2,111.29,0.0,222.58
1929,1137,1028,5,592.59,0.0,2962.95
1930,1137,342,3,72.88,0.0,218.64
1931,1138,513,4,214.08,0.0,856.32
1932,1139,1105,5,613.42,0.0,3067.1
1933,1139,472,3,653.6,0.0,1960.8
1934,1140,967,1,1054.32,0.0,1054.32
1935,1140,275,5,32.38,0.0,161.9
1936,1141,631,3,37.29,1.22,108.21
1937,1141,963,4,64.92,0.0,259.68
1938,1142,516,3,184.37,0.0,553.11
1939,1142,637,3,35.32,0.0,105.96
1940,1142,911,2,113.92,0.0,227.84
1941,1143,955,5,28.27,0.0,141.35
1942,1144,830,1,11.41,0.0,11.41
1943,1144,382,1,136.49,0.0,136.49
1944,1144,273,2,65.35,0.0,130.7
1945,1145,730,2,224.37,0.0,448.74
1946,1145,1148,4,172.92,0.0,691.68
1947,1145,928,2,43.68,12.53,62.3
1948,1146,619,2,418.69,0.0,837.38
1949,1147,234,5,81.26,5.86,377.0
1950,1147,493,5,639.69,0.0,3198.45
1951,1147,348,4,730.6,0.0,2922.4
1952,1147,125,5,23.01,0.0,115.05
1953,1147,547,1,75.18,0.0,75.18
1954,1148,121,4,196.12,0.0,784.48
1955,1148,150,3,1190.24,0.0,3570.72
1956,1148,505,3,3.55,0.39,9.48
1957,1149,441,2,1060.37,0.0,2120.74
1958,1149,514,3,132.42,0.0,397.26
1959,1150,508,5,1455.29,0.0,7276.45
1960,1150,171,5,17.57,0.0,87.85
1961,1150,1119,5,448.03,0.0,2240.15
1962,1151,389,3,26.93,1.37,76.68
1963,1151,1161,2,52.77,0.0,105.54
1964,1151,25,4,893.21,0.0,3572.84
1965,1152,199,5,51.06,0.0,255.3
1966,1154,1171,5,1387.87,0.0,6939.35
1967,1156,708,3,142.79,36.05,320.22
1968,1156,1064,3,249.85,0.0,749.55
1969,1156,1192,5,12.36,0.0,61.8
1970,1156,1182,4,161.13,0.0,644.52
1971,1158,939,5,889.23,160.17,3645.3
1972,1158,621,5,7.0,0.0,35.0
1973,1158,815,2,21.92,0.0,43.84
1974,1159,548,2,888.77,0.0,1777.54
1975,1161,401,4,50.31,0.0,201.24
1976,1161,1098,2,298.14,0.0,596.28
1977,1161,527,1,487.89,0.0,487.89
1978,1162,242,5,450.24,0.0,2251.2
1979,1162,165,3,64.34,0.0,193.02
1980,1163,51,4,17.47,0.0,69.88
1981,1164,261,5,18.16,0.0,90.8
1982,1165,43,1,541.63,0.0,541.63
1983,1165,1037,4,28.12,7.39,82.92
1984,1166,155,4,15.28,0.0,61.12
1985,1166,650,5,76.15,0.0,380.75
